patch_id,corner,bivariate_id,n_pixels,area_m2,elevation,inland_position,slope,building_50m,impervious_50m,canopy_height_max,southness,tpi_50m
2918,cool-stable,1,10,1000.0,3.5904999,109.75334,0.5838458,0.33944002,0.48012346,15.5735,-0.80572486,0.09484002
2919,cool-stable,1,22,2200.0,20.3765,298.32867,7.4547925,0.002072727,0.21098204,15.489,-0.99613225,0.26711947
2920,cool-stable,1,100,10000.0,20.52,177.62268,8.372213,0.0,0.18485309,9.9855,-0.98266196,0.043340262
2921,cool-stable,1,31,3100.0,11.545,230.86792,4.9754725,0.010941936,0.042401433,21.752,0.75029755,-0.48368016
2922,cool-stable,1,39,3900.0,5.41,172.04651,12.527476,0.00016410256,0.41827476,4.685,-0.9933659,-1.1207999
2923,cool-stable,1,12,1200.0,3.3769999,123.6826,1.9816883,0.0,0.035761315,21.5625,0.37640756,0.29644004
2924,cool-stable,1,10,1000.0,22.5065,268.7006,2.6428485,0.0,0.0,20.2775,0.7114455,-1.0987005
2925,cool-stable,1,15,1500.0,3.227,53.851646,0.43268162,0.07258666,0.4334568,10.381,0.7182695,0.12296006
2926,cool-stable,1,78,7800.0,1.754,30.0,3.1666865,0.0071743587,0.08315132,26.928501,-0.39770302,-0.10467996
2927,cool-stable,1,16,1600.0,2.266,174.78552,1.5326731,0.0564,0.1653395,25.2555,0.7533194,-0.1638
2928,cool-stable,1,13,1300.0,20.634,538.14496,2.5992467,0.046369232,0.33552706,23.667,-0.9585363,0.26643962
2929,cool-stable,1,20,2000.0,3.7175,55.0,0.646828,0.1201,0.5729136,10.103001,0.45885658,0.08944
2930,cool-stable,1,27,2700.0,5.053,194.16489,4.868229,0.0017777778,0.03235025,25.348,-0.615568,-0.3397201
2931,cool-stable,1,9,900.0,9.445,205.91261,2.272483,0.0003111111,0.55491084,1.872,-0.6044761,0.32616013
2932,cool-stable,1,18,1800.0,3.0375,30.0,0.84333646,0.023288889,0.534369,7.753,0.98041385,0.15662003
2933,cool-stable,1,13,1300.0,18.728,324.49963,2.1830158,0.16055384,0.33150047,24.229,0.5083518,0.10148025
2934,cool-stable,1,10,1000.0,2.276,12.071068,6.593563,0.05956,0.2687284,8.586,-0.67801285,0.21389997
2935,cool-stable,1,36,3600.0,3.5774999,65.163795,0.82167935,0.04346667,0.46480453,10.285,0.81489855,0.008780012
2936,cool-stable,1,39,3900.0,16.719,665.73267,9.519673,0.046871796,0.42255142,7.883,-0.40260804,-0.36707956
2937,cool-stable,1,13,1300.0,9.411,127.27922,3.0824947,0.0,0.0,17.478,0.76843274,0.22160025
2938,cool-stable,1,15,1500.0,21.72,220.0,6.8831167,0.0015466666,0.087818936,19.961,0.52968293,-0.47527984
2939,cool-stable,1,678,67800.0,8.5765,107.70329,4.6328497,0.008223599,0.0028455153,24.868,-0.50533164,0.12812029
2940,cool-stable,1,282,28200.0,11.019,111.1285,4.6052,0.0031234042,0.0016938098,23.597,-0.5384667,0.05778023
2941,cool-stable,1,15,1500.0,3.04,80.0,1.1925184,0.08282666,0.70480657,8.902,-0.73319465,0.03583996
2942,cool-stable,1,49,4900.0,8.366,78.1025,5.9317565,0.004285714,0.07951373,23.472,0.8287239,0.107320204
2943,cool-stable,1,13,1300.0,5.802,56.568542,1.8460641,0.045784615,0.12117759,25.29,0.32520407,-0.1675199
2944,cool-stable,1,19,1900.0,18.712,334.2155,5.926538,0.018989474,0.19411306,24.427,-0.41654408,0.087160915
2945,cool-stable,1,12,1200.0,2.673,267.48242,2.4434748,0.015033334,0.17894034,22.9815,-0.07306361,-0.06473991
2946,cool-stable,1,11,1100.0,3.136,31.622776,6.8676715,0.032181818,0.029797979,22.266,-0.61721176,0.42611995
2947,cool-stable,1,99,9900.0,3.376,50.990196,0.7970507,0.1595192,0.4872752,10.551,-0.8421123,0.037879925
2948,cool-stable,1,19,1900.0,3.621,67.08204,5.03426,0.01751579,0.06927226,22.75,0.83950025,-0.06624001
2949,cool-stable,1,10,1000.0,7.123,136.54425,3.3509912,0.01708,0.07561728,22.467,0.9111272,0.1611401
2950,cool-stable,1,12,1200.0,5.347,20.0,10.140467,0.0043333336,0.0058333334,17.953,0.6894957,0.13084021
2951,cool-stable,1,32,3200.0,1.0734999,148.15445,4.3121414,0.01245,0.04527392,21.821499,0.0710894,-0.44654003
2952,cool-stable,1,69,6900.0,2.273,31.622776,3.039661,0.0030608696,0.077504024,24.894,0.6955628,-0.07379997
2953,cool-stable,1,11,1100.0,15.767,300.16663,7.020704,0.08650909,0.37094277,8.917,0.8835536,0.28996
2954,cool-stable,1,9,900.0,3.492,40.0,0.383202,0.31333333,0.5294513,18.659,-0.4709762,0.062759966
2955,cool-stable,1,9,900.0,26.263,228.25424,8.502487,0.0007111111,0.19411522,10.504,0.9674609,0.15592042
2956,cool-stable,1,18,1800.0,16.129,246.98178,1.9567213,0.10977778,0.2753361,26.078999,0.228863,-0.13540031
2957,cool-stable,1,9,900.0,5.113,121.65526,4.7028027,0.0038666662,0.17828532,23.846,0.9574083,-0.20296013
2958,cool-stable,1,10,1000.0,12.3765,324.26068,4.0992103,0.11312,0.20441976,21.3595,0.3653062,-0.64476
2959,cool-stable,1,16,1600.0,26.414001,327.03168,9.640419,0.058750004,0.20977624,6.4715,0.87668693,0.34985963
2960,cool-stable,1,51,5100.0,2.656,53.851646,4.202408,0.013670588,0.06478576,24.631,0.8431378,-0.40159997
2961,cool-stable,1,22,2200.0,2.016,26.18034,4.038081,0.00061818183,0.022312008,25.421,0.32136148,-0.44767997
2962,cool-stable,1,25,2500.0,5.373,20.0,12.335328,0.030448,0.010839506,18.937,0.34349778,0.29784003
2963,cool-stable,1,25,2500.0,4.963,40.0,7.3289304,0.00075199996,0.0059555555,21.297,-0.7345066,-0.047599968
2964,cool-stable,1,9,900.0,19.997,277.30847,12.831954,0.13208888,0.26064473,17.648,0.8525201,0.33940056
2965,cool-stable,1,9,900.0,16.077,178.04492,2.2732363,0.05582222,0.19216734,22.973,0.9442233,-0.027520409
2966,cool-stable,1,20,2000.0,7.2205,138.71803,7.727584,0.06292,0.27477777,9.453501,0.9369102,-0.32106018
2967,cool-stable,1,9,900.0,2.466,20.0,0.8400572,0.0036000002,0.5387106,1.047,0.939222,0.21304008
2968,cool-stable,1,12,1200.0,17.682,304.13812,10.371099,0.109466664,0.40028808,6.967,0.95207983,-0.10103998
2969,cool-stable,1,10,1000.0,0.69149995,150.48807,2.9810634,0.02228,0.025024692,23.388,0.7645932,-0.41708001
2970,cool-stable,1,16,1600.0,5.3120003,140.52557,3.8036678,0.01325,0.09556327,24.1565,0.9322875,-0.061720137
2971,cool-stable,1,36,3600.0,3.725,112.470245,0.56898814,0.05437778,0.4615672,10.619,-0.001987137,0.0016400052
2972,cool-stable,1,15,1500.0,2.05,20.0,3.9735255,0.005866667,0.08897943,23.515,-0.13689871,-0.17687993
2973,cool-stable,1,11,1100.0,12.586,323.1099,5.4945335,0.026690908,0.13226712,27.003,-0.59340936,-0.11780033
2974,cool-stable,1,13,1300.0,3.886,67.08204,0.9447764,0.28701538,0.48777777,19.225,-0.41242823,0.10215998
2975,cool-stable,1,11,1100.0,5.818,222.03604,3.1329956,0.04847273,0.1493266,25.189,-0.070799224,-0.95891994
2976,cool-stable,1,31,3100.0,9.064,104.40307,6.04722,0.0004903226,0.0209319,21.756,0.92230976,-0.12324002
2977,cool-stable,1,40,4000.0,4.6815,30.0,8.626741,0.0064900005,0.016450617,24.178501,0.96360636,0.06329998
2978,cool-stable,1,24,2400.0,13.619499,128.06248,2.8309474,0.018883333,0.09885803,21.233,-0.1940634,-0.45574018
2979,cool-stable,1,68,6800.0,3.812,38.027756,8.8894615,0.0033999998,0.0003939724,22.683,0.5623648,0.08407987
2980,cool-stable,1,49,4900.0,11.991,414.84937,5.2626286,0.031542856,0.06952129,24.866,0.059081025,-0.05719967
2981,cool-stable,1,10,1000.0,7.637,213.30612,0.9343755,0.06868,0.38441974,18.3975,-0.942857,0.088259846
2982,cool-stable,1,22,2200.0,1.61,85.032646,5.2395277,0.017272728,0.039904602,21.067501,-0.7715952,-0.46249998
2983,cool-stable,1,49,4900.0,12.953,89.44272,13.26313,0.0698449,0.36396572,13.769,-0.9014585,-0.009800529
2984,cool-stable,1,39,3900.0,5.6,80.622574,6.1645303,0.06897436,0.12886357,17.587,-0.937337,-0.21947995
2985,cool-stable,1,9,900.0,6.022,40.0,6.624836,0.061155558,0.102921814,17.775,0.93808013,0.100880116
2986,cool-stable,1,14,1400.0,4.4989996,38.027756,6.4328856,0.045457143,0.07984127,25.527,0.9817002,0.046700034
2987,cool-stable,1,16,1600.0,11.989,130.0,6.0254936,0.011475,0.055532407,20.335,-0.6597361,-0.7435998
2988,cool-stable,1,19,1900.0,11.437,82.46211,5.9474764,0.0024842105,0.014951266,18.46,0.8301754,-0.042960282
2989,cool-stable,1,72,7200.0,4.481,43.573883,5.1401653,0.016655557,0.029224966,23.828499,0.7274828,-0.060339924
2990,cool-stable,1,12,1200.0,15.216,487.07172,13.542746,0.0376,0.30776748,10.54,-0.8517816,0.21863976
2991,cool-stable,1,23,2300.0,6.271,230.0,3.6334033,0.017704349,0.011046698,26.627,-0.42074946,-0.15731981
2992,cool-stable,1,11,1100.0,3.88,161.24515,0.62922233,0.12683636,0.3549495,12.093,-0.8578595,-0.05423996
2993,cool-stable,1,448,44800.0,4.907,114.01755,3.4102654,0.00148125,0.000466821,26.6985,0.5420375,-0.26547998
2994,cool-stable,1,12,1200.0,6.549,243.49089,6.981288,0.0371,0.5573868,6.663,-0.7280066,0.019820033
2995,cool-stable,1,20,2000.0,2.5655,109.71927,0.92466414,0.025740001,0.3698457,19.564999,-0.7803844,-0.02525995
2996,cool-stable,1,20,2000.0,10.08,149.33035,3.569428,0.051060002,0.13751236,25.407501,-0.44270122,-0.7082801
2997,cool-stable,1,20,2000.0,10.7395,300.16663,4.655759,0.00468,0.0049753087,25.23,-0.13285439,0.26870024
2998,cool-stable,1,10,1000.0,12.0005,155.16647,4.130866,0.00484,0.030777777,24.869999,-0.37993333,-0.6037198
2999,cool-stable,1,10,1000.0,12.227,59.907047,6.4716244,0.00852,0.009074074,18.229,-0.054425597,-0.72726
3000,cool-stable,1,13,1300.0,9.672,130.0,9.67366,0.04236923,0.004985755,22.825,-0.58622545,1.65396
3001,cool-stable,1,21,2100.0,3.85,20.0,9.371829,0.012304761,0.00045267493,23.749,0.18488076,0.17332
3002,cool-stable,1,16,1600.0,7.425,63.638397,5.684146,0.0417,0.0014429012,24.689999,0.07035867,0.13919985
3003,cool-stable,1,9,900.0,10.839,335.4102,2.9989045,0.0,0.0,24.646,0.87576455,0.06499992
3004,cool-stable,1,11,1100.0,9.721,70.0,7.6306543,0.22963637,0.28902358,7.999,0.52259624,0.23031972
3005,cool-stable,1,22,2200.0,10.834,93.53188,4.313614,0.02070909,0.030044895,26.555,0.8662251,0.19235975
3006,cool-stable,1,25,2500.0,6.921,22.36068,10.372986,0.022096,0.0029728394,18.432,-0.9649294,0.3493599
3007,cool-stable,1,13,1300.0,2.268,60.0,1.0807613,0.0026153848,0.33757833,3.964,0.557219,-0.029679986
3008,cool-stable,1,25,2500.0,9.272,290.0,3.5785272,0.001376,0.52927405,4.997,-0.78181046,0.16684021
3009,cool-stable,1,9,900.0,6.39,14.142136,14.4629965,0.008044445,0.0037311385,13.835,-0.5953309,0.3305997
3010,cool-stable,1,35,3500.0,2.614,104.40307,0.5332126,0.061017144,0.21496649,17.178,-0.30668145,-0.05600005
3011,cool-stable,1,97,9700.0,2.409,90.553856,0.47729775,0.00948866,0.29673794,17.867,0.43943703,0.0058800075
3012,cool-stable,1,36,3600.0,7.9235,33.83914,12.971746,0.01508889,0.0,21.323,0.6244174,-0.022960285
3013,cool-stable,1,15,1500.0,8.328,110.0,8.810481,0.0012266667,0.0007160494,,-0.9955452,0.06495956
3014,cool-stable,1,9,900.0,2.842,14.142136,7.168321,0.036,0.0,20.302,0.7629647,0.2296
3015,cool-stable,1,42,4200.0,12.778,377.7557,3.0651853,0.014133332,0.0794562,26.3185,0.55613315,-0.02101982
3016,cool-stable,1,19,1900.0,4.589,98.99495,0.84801483,0.07974737,0.45180637,5.348,0.7403807,-0.054040205
3017,cool-stable,1,16,1600.0,8.974501,480.05206,1.1570083,0.014675,0.27439815,17.381,0.15971594,0.11002008
3018,cool-stable,1,10,1000.0,7.1724997,337.2666,4.29599,0.00284,0.25641975,10.584999,0.9902514,0.122699946
3019,cool-stable,1,42,4200.0,12.709,77.13011,10.186846,3.8095237e-05,0.005138154,,-0.963248,0.097819954
3020,cool-stable,1,9,900.0,3.33,424.8529,0.40569478,0.013422222,0.4370096,10.205,-0.8245134,0.037119932
3021,cool-stable,1,12,1200.0,16.9305,403.5938,4.2865143,0.0,0.010802469,23.733,0.99253535,-0.23354027
3022,cool-stable,1,9,900.0,7.93,350.0,2.8874977,0.1411111,0.3030864,24.182,0.7045971,0.1337198
3023,cool-stable,1,18,1800.0,4.2405,35.811386,6.3330297,0.010266666,0.03496571,25.591,0.9746648,-0.44628
3024,cool-stable,1,13,1300.0,8.85,100.0,8.67442,0.0015076923,0.0,24.111,0.98574257,-0.7445199
3025,cool-stable,1,25,2500.0,12.132,200.0,5.9505315,0.011296,0.0021876544,23.525,-0.2595927,0.15863971
3026,cool-stable,1,11,1100.0,4.53,80.622574,0.60366863,0.07774546,0.4967677,3.556,-0.24673307,-0.1235601
3027,cool-stable,1,49,4900.0,4.776,28.284271,9.598157,0.015379592,0.019987402,24.168,0.9543925,0.1439199
3028,cool-stable,1,14,1400.0,2.2585,10.0,10.503456,0.015485714,0.0022751323,18.052,0.90559566,-0.1902799
3029,cool-stable,1,21,2100.0,18.215,275.8623,7.7905154,0.0,0.0,21.57,0.04500321,0.60424024
3030,cool-stable,1,19,1900.0,17.761,314.00638,5.0517187,0.0,0.0,22.615,-0.7500933,-0.102959596
3031,cool-stable,1,22,2200.0,8.9945,321.47824,3.3978844,0.019854546,0.14449495,26.7585,0.6961565,-0.13421983
3032,cool-stable,1,17,1700.0,4.023,36.05551,4.107851,0.065647066,0.107625276,23.559,0.8632509,0.40475973
3033,cool-stable,1,9,900.0,4.377,20.0,11.202544,0.0031555556,0.005281207,23.525,-0.6206148,-1.01456
3034,cool-stable,1,9,900.0,3.967,20.0,5.8883057,0.03688889,0.0,18.804,-0.13152814,0.50007993
3035,cool-stable,1,35,3500.0,3.253,432.66617,0.5017425,0.12260572,0.50259256,12.731,-0.37199,0.041359976
3036,cool-stable,1,19,1900.0,1.368,36.05551,7.287222,0.0142736845,0.0,22.815,0.27432045,-0.94172007
3037,cool-stable,1,14,1400.0,3.1565,422.64154,0.58363116,0.08148571,0.59290123,10.73275,0.8347969,0.04930002
3038,cool-stable,1,10,1000.0,3.2145,14.142136,1.3510263,0.017239999,0.2862963,2.469,0.38310215,0.48706
3039,cool-stable,1,9,900.0,2.513,14.142136,10.0402975,0.017555557,0.019231824,20.764,0.71415395,-0.010719947
3040,cool-stable,1,19,1900.0,2.543,252.98221,0.3738524,0.010168421,0.31362572,16.977,-0.3939193,0.02984003
3041,cool-stable,1,75,7500.0,9.593,136.01471,6.3972316,0.0124,0.0019901234,22.072,-0.45931894,-0.7845997
3042,cool-stable,1,34,3400.0,4.377,21.18034,7.8806543,0.013882353,0.0020551924,22.519001,-0.35390526,0.21846002
3043,cool-stable,1,10,1000.0,2.473,20.0,4.9929037,0.03204,0.0135679,23.675499,0.19119368,0.102819994
3044,cool-stable,1,10,1000.0,11.2575,340.80557,7.951623,0.24976,0.47482714,10.754,-0.98431766,0.052660216
3045,cool-stable,1,9,900.0,1.826,84.85281,4.5520725,0.017911112,0.0,24.467,0.4595314,-0.53867996
3046,cool-stable,1,13,1300.0,5.131,56.568542,5.2213674,0.0023384613,0.0,24.261,0.8284681,0.25571993
3047,cool-stable,1,173,17300.0,8.748,76.15773,7.4510775,0.0010312138,0.0005345037,22.885,0.46876064,0.09500012
3048,cool-stable,1,23,2300.0,18.49,260.0,3.9193726,0.0,0.0,21.441,-0.65800357,0.124399334
3049,cool-stable,1,220,22000.0,12.548,155.88326,4.044341,0.00019272728,0.0,23.983,0.44039792,-0.013100205
3050,cool-stable,1,9,900.0,3.367,348.8553,0.8343431,0.23288888,0.48787382,17.451,-0.08451331,0.0826801
3051,cool-stable,1,13,1300.0,2.869,331.3608,0.4254507,0.16778462,0.4637322,15.483,-0.9308947,0.03256008
3052,cool-stable,1,10,1000.0,7.9375,181.79529,0.5084811,0.25184,0.5115062,6.965,0.45683947,0.122580215
3053,cool-stable,1,27,2700.0,8.08,106.30146,5.657443,0.0098222215,0.0049291262,25.733,0.63875043,-0.55307996
3054,cool-stable,1,10,1000.0,2.8915,26.991728,7.8495355,0.02308,0.0016296298,21.610584,0.91805696,-0.33899996
3055,cool-stable,1,9,900.0,2.735,31.622776,5.9330225,0.015155556,0.012606311,21.838,-0.2108524,-0.31079993
3056,cool-stable,1,19,1900.0,4.377,20.0,6.5190725,0.027684212,0.0048992853,22.259,0.29646778,0.37872005
3057,cool-stable,1,13,1300.0,3.399,28.284271,6.411301,0.027846154,0.018290598,22.583,-0.30814013,0.2640402
3058,cool-stable,1,9,900.0,9.276,315.75305,4.4056497,0.0035555558,0.17820303,3.998,-0.9934446,-0.09339985
3059,cool-stable,1,21,2100.0,3.544,266.27054,0.8824904,0.0030285716,0.010346855,26.625,-0.8286442,-0.033359975
3060,cool-stable,1,103,10300.0,2.883,80.622574,3.4364345,0.0026912622,0.0002229414,23.954,-0.4185363,-0.41976002
3061,cool-stable,1,38,3800.0,3.4854999,93.53188,10.242338,0.0028,0.011195581,23.960999,-0.03334317,-0.9603801
3062,cool-stable,1,23,2300.0,11.035,230.0,1.629906,0.07419131,0.16880837,25.039,0.9154273,-0.088479765
3063,cool-stable,1,12,1200.0,9.6465,372.41666,1.0542796,0.0448,0.36444446,5.026,-0.4521514,0.058480073
3064,cool-stable,1,15,1500.0,5.997,170.88007,8.1414585,0.0,0.0,24.591,0.76629,-1.4601202
3065,cool-stable,1,17,1700.0,2.291,80.0,0.29912433,0.029388234,0.44682643,16.453,-0.6515818,-0.017719936
3066,cool-stable,1,23,2300.0,16.268,246.98178,1.2252809,0.07050435,0.44217926,4.34,0.7099386,0.11664024
3067,cool-stable,1,122,12200.0,7.573,180.27756,3.381998,0.018059017,0.14399211,26.9295,0.873309,0.001000223
3068,cool-stable,1,60,6000.0,1.265,134.16408,0.7113025,0.006213333,0.146179,24.101,-0.07009042,-0.12067999
3069,cool-stable,1,9,900.0,2.974,274.5906,0.70003617,0.057466667,0.20455419,1.482,-0.75646305,-0.030240031
3070,cool-stable,1,10,1000.0,2.2655,30.0,0.60509276,0.00304,0.51080245,6.4075003,0.36028254,0.15256001
3071,cool-stable,1,43,4300.0,4.996,22.36068,8.12255,0.020325582,0.0023255814,23.198,0.3965347,0.11675998
3072,cool-stable,1,15,1500.0,2.454,152.97058,0.4516653,0.022746665,0.23309466,12.864,-0.8818084,-0.063480034
3073,cool-stable,1,11,1100.0,2.916,10.0,9.141687,0.008945454,0.0034455666,20.805,-0.8986587,0.0778399
3074,cool-stable,1,25,2500.0,5.852,60.82763,7.3827157,0.019664,0.006167901,25.615,0.66883874,0.09699997
3075,cool-stable,1,25,2500.0,8.973,114.01755,7.866475,0.0,0.0,24.809,0.3156581,0.17068
3076,cool-stable,1,26,2600.0,1.685,25.322475,2.3415322,0.01596923,0.042383667,22.955,0.52879965,-0.09295999
3077,cool-stable,1,9,900.0,3.126,53.851646,0.4679301,0.040755555,0.5365981,1.509,-0.87210435,0.02019992
3078,cool-stable,1,1010,101000.0,8.643499,187.34918,1.3870207,0.059453465,0.25505477,17.237,-0.4048968,0.04030007
3079,cool-stable,1,21,2100.0,6.294,30.0,7.9946074,0.011390476,0.001228689,18.854,0.40096754,1.0517201
3080,cool-stable,1,29,2900.0,5.57,150.0,12.267301,0.014662069,0.0024010218,25.845,-0.7553288,-0.89743984
3081,cool-stable,1,11,1100.0,1.39,94.33981,0.75667864,0.054363634,0.12689114,24.471,0.6199738,0.008159957
3082,cool-stable,1,98,9800.0,7.2530003,121.448006,6.514838,0.008506122,0.0,24.1035,0.042763937,-0.07454024
3083,cool-stable,1,10,1000.0,4.7834997,349.92856,0.72180796,0.02156,0.13930865,25.496,0.32023126,-0.032339975
3084,cool-stable,1,31,3100.0,2.452,42.426407,1.0941586,0.0037548386,0.428638,16.933,0.9239607,0.046600007
3085,cool-stable,1,9,900.0,9.668,84.85281,5.30299,0.071822226,0.037434842,24.277,-0.791793,-0.22316018
3086,cool-stable,1,14,1400.0,3.5525,70.35534,1.0634458,0.033057142,0.4598501,6.4265,0.9514941,0.17275998
3087,cool-stable,1,43,4300.0,9.855,130.0,6.257436,0.0,0.001564743,20.875,-0.60661834,-0.49371988
3088,cool-stable,1,210,21000.0,8.003,96.67845,5.4969234,0.0048438096,0.0015449736,22.085,0.0655417,-0.14121981
3089,cool-stable,1,53,5300.0,7.667,70.71068,7.5789256,0.0032226415,0.0005870021,24.417,-0.78790134,-0.03880005
3090,cool-stable,1,19,1900.0,5.383,56.568542,11.097569,0.005831579,0.27782977,10.243,0.9080381,-0.0444001
3091,cool-stable,1,16,1600.0,3.329,79.36253,0.92665476,0.033275,0.29649693,16.3735,0.76758826,0.113180004
3092,cool-stable,1,11,1100.0,3.372,82.46211,0.99441165,0.05050909,0.25185186,6.707,0.9259042,0.06655999
3093,cool-stable,1,9,900.0,3.805,80.0,1.5629321,0.0,0.551454,1.165,0.8440984,0.18083982
3094,cool-stable,1,16,1600.0,3.1605,20.0,5.822929,0.041050002,0.018873457,24.375,0.14178202,0.22677991
3095,cool-stable,1,11,1100.0,4.285,290.68884,1.277483,0.011054546,0.17345679,25.229,-0.37430754,-0.019760046
3096,cool-stable,1,14,1400.0,2.823,60.0,1.107909,0.020514285,0.61625224,4.0004997,0.9493562,0.021840053
3097,cool-stable,1,11,1100.0,2.041,14.142136,1.8174238,0.038399998,0.34554434,4.464,0.84022117,0.18115993
3098,cool-stable,1,14,1400.0,11.408,165.22269,5.0436435,0.03694286,0.017054673,24.33,-0.36518657,-0.28601983
3099,cool-stable,1,11,1100.0,3.843,89.44272,4.428038,0.0013454546,0.24193043,6.104,0.8793521,-0.05956005
3100,cool-stable,1,37,3700.0,2.296,28.284271,0.68776095,0.0003135135,0.30205205,16.023,0.9439434,0.078960076
3101,cool-stable,1,9,900.0,14.298,144.22205,3.0389788,0.082,0.0141152255,23.294,-0.5452626,0.10268021
3102,cool-stable,1,43,4300.0,11.955,180.0,3.3646986,0.003572093,0.0,24.275,-0.21339855,-0.2553197
3103,cool-stable,1,10,1000.0,6.745,22.36068,9.139406,0.01968,0.0099135805,22.4025,-0.27663413,0.90145993
3104,cool-stable,1,14,1400.0,3.4135,111.8034,0.34687454,0.0010857142,0.7129189,3.3625002,-0.81656593,0.08767998
3105,cool-stable,1,25,2500.0,2.312,36.05551,0.9635179,0.018383998,0.35232595,5.302,0.81556624,0.056320023
3106,cool-stable,1,10,1000.0,3.7835002,20.0,7.594192,0.0,0.0,20.3525,0.9600376,0.7348801
3107,cool-stable,1,10,1000.0,7.6755,85.31129,5.3020344,0.007,0.03185185,22.241001,0.12784076,-0.048060074
3108,cool-stable,1,32,3200.0,1.4265001,36.05551,1.135637,0.013725,0.02746142,23.692,0.012034588,0.07172002
3109,cool-stable,1,18,1800.0,3.0585,159.6795,0.41141576,0.02886667,0.34927982,23.4795,0.09527977,0.022099968
3110,cool-stable,1,11,1100.0,2.536,22.36068,10.199172,0.0104,0.015465769,26.019,-0.5425182,-1.0419599
3111,cool-stable,1,132,13200.0,2.7245,85.14642,0.6403224,0.006181818,0.42584923,5.259,0.85015154,0.022400012
3112,cool-stable,1,27,2700.0,1.33,42.426407,1.4528434,0.01602963,0.032665752,25.498,0.45505002,-0.104319975
3113,cool-stable,1,10,1000.0,2.6615,30.0,3.3283215,0.00064,0.45220986,1.9275,0.92649394,0.2928201
3114,cool-stable,1,21,2100.0,2.294,42.426407,0.8864935,0.0012571429,0.3417872,16.08,0.2978751,-0.11652003
3115,cool-stable,1,9,900.0,11.738,133.41664,2.4911857,0.03257778,0.0,22.259,0.87873405,-0.38520005
3116,cool-stable,1,60,6000.0,1.4275,63.638397,0.97083914,0.0077066664,0.07177984,23.04,0.08349134,-0.14341995
3117,cool-stable,1,18,1800.0,3.5774999,55.4951,0.8997394,0.0043333336,0.34101507,7.3335,-0.6570039,0.083019994
3118,cool-stable,1,15,1500.0,2.364,30.0,0.5821457,0.002,0.35003293,16.999,0.97836787,0.027719947
3119,cool-stable,1,32,3200.0,1.3595,60.0,2.7833333,0.0105125,0.0014853395,23.5395,-0.73435974,-0.30424
3120,cool-stable,1,22,2200.0,3.133,12.071068,7.006834,0.0032363636,0.004438833,25.8895,-0.23546627,0.20658003
3121,cool-stable,1,12,1200.0,3.4359999,60.299892,4.2334166,0.0023333333,0.35626543,4.4440002,-0.9861388,0.020360023
3122,cool-stable,1,17,1700.0,14.02,116.61903,2.5306454,0.019435294,4.3572985e-05,20.787,0.7049014,-0.12536015
3123,cool-stable,1,13,1300.0,3.39,28.284271,6.284273,0.0708,0.2665242,,-0.8045534,0.17096005
3124,cool-stable,1,31,3100.0,4.683,36.05551,8.067468,0.0042193546,0.22572282,1.583,0.92866606,0.08071989
3125,cool-stable,1,26,2600.0,8.726999,215.52109,2.7410245,0.009784615,0.35308167,,-0.8157698,0.0022200402
3126,cool-stable,1,12,1200.0,2.6125,25.322475,0.7364341,0.0023333333,0.1924897,4.7325,0.84001005,-0.00117998
3127,cool-stable,1,27,2700.0,5.356,50.0,2.6818793,0.0041925926,0.21432555,,-0.6471018,0.23932011
3128,cool-stable,1,33,3300.0,3.341,30.0,5.8808656,0.013575758,0.00010475122,18.502,0.24717027,0.024079954
3129,cool-stable,1,14,1400.0,5.2795,38.643284,7.4721994,0.010285714,0.017160494,17.7535,0.93640995,-0.5167401
3130,cool-stable,1,24,2400.0,5.9230003,118.51749,6.2193613,0.06175,0.16504115,,-0.59429526,0.074380085
3131,cool-stable,1,21,2100.0,7.768,180.27756,1.2076932,0.075104766,0.22024104,,-0.34627435,0.16896
3132,cool-stable,1,34,3400.0,2.0535,60.0,1.4950285,0.0,0.006655773,24.0595,-0.027832076,0.03335999
3133,cool-stable,1,9,900.0,6.651,122.06555,6.485845,0.0208,0.0,23.613,-0.55159575,-0.4797201
3134,cool-stable,1,18,1800.0,2.7175,22.36068,4.8709126,0.0,0.0,23.489,0.8837489,-0.072999984
3135,cool-stable,1,15,1500.0,4.974,22.36068,8.702972,0.004453333,4.9382717e-05,24.447,0.5683008,-0.027320175
3136,cool-stable,1,24,2400.0,2.901,111.1285,0.9155436,3.3333334e-05,0.16290638,24.645,0.45807368,-0.12635994
3137,cool-stable,1,16,1600.0,7.682,342.5386,1.0478629,0.09155,0.18737654,,-0.9074792,-0.06078004
3138,cool-stable,1,22,2200.0,1.6355,53.851646,2.3053432,0.008745455,0.023114478,22.5875,0.08296734,-0.16367999
3139,cool-stable,1,21,2100.0,10.514,332.4154,8.1553545,0.004876191,0.17466196,,-0.95400536,-0.11263966
3140,cool-stable,1,9,900.0,10.852,418.68842,3.495791,0.0008,0.22631001,,-0.99261105,-0.02340046
3141,cool-stable,1,24,2400.0,11.6805,155.56349,0.93108225,0.09335,0.5221348,,0.69085574,0.091699794
3142,cool-stable,1,9,900.0,10.623,254.95099,0.9280751,0.048222225,0.5668038,,-0.95691335,0.001400299
3143,cool-amplifying,13,16,1600.0,34.387497,3000.0,8.395672,0.0,0.0,29.9235,-0.051190604,1.1245004
3144,cool-amplifying,13,9,900.0,42.635,3000.0,5.269676,0.0,0.0,22.628,0.123647824,-0.5693593
