patch_id,corner,corner_label,bivariate_id,n_pixels,area_m2,heatwave_temp,mean_baseline_temp,p90_baseline_temp,hw_minus_mean,hw_minus_p90,inland_position,elevation,slope,tpi_50m,southness,canopy_height_max,rock_presence_10m,urban_distance,building_50m,impervious_50m
554,cool-stable,cool stable,1,10,1000.0,25.158333,19.435001,23.58,5.753333,1.5583336,3000.0,25.6395,0.76027346,-0.060620233,0.7153038,28.564499,0.0,50.0,0.0,0.0059506176
555,cool-stable,cool stable,1,16,1600.0,25.415,19.69,23.7,5.7433333,1.6333332,3000.0,25.150002,2.5490875,-0.3150204,0.25791237,28.917,0.0,14.142136,0.057375003,0.09195988
556,cool-stable,cool stable,1,36,3600.0,25.603333,19.985,24.400002,5.533334,1.053334,3000.0,22.084,2.1407156,-0.12660019,-0.68990487,25.695,0.0,14.142136,0.03522222,0.09741769
557,cool-stable,cool stable,1,14,1400.0,26.108334,20.545,25.61,5.546666,0.501667,21.18034,4.0125,9.893768,0.4724801,0.98132527,23.536999,0.0,38.027756,0.003857143,0.01430335
558,cool-stable,cool stable,1,93,9300.0,25.186666,19.45,23.62,5.68,1.4933344,3000.0,23.789,0.8013241,-0.020320281,0.7392773,29.389,0.0,40.0,0.009376344,0.015653789
559,cool-stable,cool stable,1,12,1200.0,25.865,20.215,24.66,5.683333,1.2033331,3000.0,18.9965,2.5562458,-0.5307598,-0.40647978,21.8625,0.0,28.284271,0.024033332,0.35424897
560,cool-stable,cool stable,1,11,1100.0,25.470001,19.88,24.77,5.4766655,0.6399994,170.88007,1.515,5.0041614,-0.27208,0.8743337,29.581,0.0,247.38634,0.0,0.0
561,cool-stable,cool stable,1,74,7400.0,26.305,20.7,25.685001,5.545001,0.6566658,21.18034,3.1805,9.321372,-0.0048599592,-0.5254846,22.491001,0.013513514,50.4951,0.006643243,0.00081915245
562,cool-stable,cool stable,1,24,2400.0,26.278334,20.65,25.73,5.5416675,0.5649999,40.0,5.162,9.702026,0.37674004,0.9841547,23.8675,0.083333336,66.62277,0.004666667,0.020010289
563,cool-stable,cool stable,1,41,4100.0,25.33,19.72,23.85,5.6700006,1.4533323,3000.0,24.295,1.1052859,0.030920716,0.4001416,27.207,0.0,31.622776,0.03592195,0.06293285
564,cool-stable,cool stable,1,27,2700.0,25.593334,19.94,24.56,5.603334,1.0400003,3000.0,24.746,4.550884,-0.18455933,-0.14307927,26.208,0.0,22.36068,0.0029925925,0.05066758
565,cool-stable,cool stable,1,181,18100.0,26.203333,20.59,25.5,5.4100003,0.69999886,70.0,11.126,4.8221035,0.011319943,-0.83043927,21.881,0.0,140.0,0.0,0.0
566,cool-stable,cool stable,1,19,1900.0,25.636667,19.95,24.39,5.65,1.2033335,3000.0,21.644,3.420765,-0.05595993,0.96605635,23.958,0.0,40.0,0.0009473684,0.1331774
567,cool-stable,cool stable,1,84,8400.0,25.275,20.03,24.665,5.2800007,0.5783335,1083.2817,10.277,3.371534,-0.13888001,-0.43329358,23.901001,0.0,390.3203,0.0,0.016297767
568,cool-stable,cool stable,1,73,7300.0,25.603334,20.48,25.04,5.1933327,0.62000084,120.0,0.904,0.6611266,-0.07232003,-0.2499845,25.081,0.0,237.69728,0.0,0.0
569,cool-stable,cool stable,1,12,1200.0,25.818333,20.685,25.365002,5.168333,0.581666,60.0,8.8365,4.1012163,0.63821995,0.87497413,22.645,0.0,187.7203,0.0,0.0
570,cool-stable,cool stable,1,10,1000.0,25.661667,20.28,24.965,5.2649994,0.6583334,20.0,0.90999997,3.5687056,-0.57312,-0.7354571,27.303,0.0,143.17438,0.0,0.0
571,cool-stable,cool stable,1,45,4500.0,25.456667,19.74,23.83,5.73,1.5766672,3000.0,24.997,2.4735315,-0.15615936,0.82018703,25.946,0.0,136.01471,0.0,0.0
572,cool-stable,cool stable,1,37,3700.0,25.703333,20.02,24.43,5.64,1.1899999,3000.0,21.34,3.9497619,-0.15104027,0.5771353,25.618,0.0,36.05551,0.010108109,0.15448116
573,cool-stable,cool stable,1,16,1600.0,25.361668,19.98,24.564999,5.4066663,0.8050003,1291.6462,8.669,3.6501024,-0.85493994,-0.10111896,27.335499,0.0,29.953524,0.004075,0.115246914
574,cool-stable,cool stable,1,135,13500.0,25.23,20.04,24.67,5.2800007,0.5500005,659.4695,2.617,2.225527,0.07351994,-0.28096735,25.891,0.0,411.09607,0.0,0.0
575,cool-stable,cool stable,1,10,1000.0,25.476665,20.335,25.05,5.245001,0.46833295,310.23422,0.77400005,2.9112387,-0.28315997,-0.9581686,25.5055,0.0,270.0,0.0,0.0
576,cool-stable,cool stable,1,21,2100.0,25.44,19.81,24.02,5.636667,1.4300003,3000.0,24.478,2.035129,-0.20939979,-0.87209165,26.411,0.0,30.0,0.007466667,0.09995885
577,cool-stable,cool stable,1,17,1700.0,25.48,19.73,23.86,5.753334,1.6333326,3000.0,22.664,4.3236604,0.11876083,0.8521114,25.605,0.0,70.0,0.0,0.07938272
578,cool-stable,cool stable,1,249,24900.0,25.08,19.94,24.47,5.0833325,0.57000095,505.66788,0.391,0.5115578,-0.036600005,0.36259088,25.256,0.0,281.78006,0.0,0.0
579,cool-stable,cool stable,1,36,3600.0,25.175,19.95,24.564999,5.231667,0.50000095,302.0756,0.765,1.2458196,-0.20790002,-0.90475285,25.936,0.0,180.27756,0.0,0.0
580,cool-stable,cool stable,1,23,2300.0,25.37,19.67,23.71,5.713333,1.6533331,3000.0,22.881,3.8427212,-0.09972054,0.8282793,28.791,0.0,36.05551,0.006939131,0.065566294
581,cool-stable,cool stable,1,13,1300.0,25.49,19.81,23.93,5.700001,1.5333328,3000.0,24.031,1.9158108,-0.017839966,0.9652317,25.421,0.0,162.78821,0.0,0.0
582,cool-stable,cool stable,1,54,5400.0,25.426666,19.71,23.79,5.736667,1.5383335,3000.0,23.9005,2.4453504,-0.09232029,0.96162504,27.361,0.0,36.05551,0.018355556,0.021252858
583,cool-stable,cool stable,1,32,3200.0,26.708334,21.115002,26.08,5.5566664,0.68166673,103.15073,13.3375,7.260723,-0.029920312,-0.8208462,20.292,0.0,211.77658,0.0,0.0
584,cool-stable,cool stable,1,16,1600.0,25.393333,19.735,23.85,5.6949997,1.5416664,3000.0,22.5065,2.8453703,-0.104699895,-0.4020914,25.404,0.0,40.0,0.0067499997,0.09875
585,cool-stable,cool stable,1,26,2600.0,25.958332,20.314999,25.175,5.5983334,0.7249998,1301.2488,23.318,2.601398,-0.40748048,-0.69443953,23.5975,0.0,356.7873,0.0,0.0
586,cool-stable,cool stable,1,14,1400.0,25.975,20.349998,24.945,5.668334,1.2533333,3000.0,13.860001,3.278934,-0.39194018,0.3695212,23.977,0.0,29.142136,0.010799999,0.25656965
587,cool-stable,cool stable,1,21,2100.0,25.516666,19.94,24.29,5.3533325,1.1566658,3000.0,16.363,3.5044544,0.16631916,0.4566585,25.526,0.0,20.0,0.037371427,0.15072899
588,cool-stable,cool stable,1,20,2000.0,25.181667,19.875,24.175,5.376667,1.0066671,3000.0,15.692499,2.3078103,0.06083996,-0.4221498,25.668499,0.0,78.1025,0.0,0.08257408
589,cool-stable,cool stable,1,20,2000.0,25.496666,19.855,24.19,5.551667,1.1749992,3000.0,18.253,2.5489044,-0.13231966,0.86622417,27.2185,0.0,17.071068,0.035839997,0.14403087
590,cool-stable,cool stable,1,17,1700.0,25.6,20.05,24.35,5.609999,1.2833341,3000.0,24.575,0.71176976,-0.08571938,-0.02886883,27.96,0.0,10.0,0.08148235,0.112425566
591,cool-stable,cool stable,1,96,9600.0,25.161667,19.63,23.945,5.4783325,1.1833324,3000.0,10.1075,0.75714976,0.027519722,0.5323676,23.417,0.0,68.541016,0.00045833332,0.015088734
592,cool-stable,cool stable,1,12,1200.0,25.904999,20.235,25.369999,5.535,0.52833337,524.4995,0.7685,0.26138902,0.01614,-0.8786702,21.7075,0.0,399.8745,0.0,0.0
593,cool-stable,cool stable,1,35,3500.0,25.183332,19.85,24.64,5.319999,0.55333394,403.11285,7.163,3.8300765,-0.21983987,-0.2041022,30.317,0.0,156.52477,0.0,0.0
594,cool-stable,cool stable,1,418,41800.0,25.655,20.224998,24.98,5.423333,0.6483332,313.04953,5.9325,3.9552877,-0.02109991,-0.47672674,24.689499,0.0,86.023254,0.011998086,0.0053216373
595,cool-stable,cool stable,1,52,5200.0,26.07,20.55,25.314999,5.548333,0.66000044,106.30146,12.717501,4.6930404,-0.30081972,-0.42655087,21.506,0.0,253.9666,0.0,0.0
596,cool-stable,cool stable,1,12,1200.0,25.821667,20.275002,25.08,5.548333,0.67999995,205.05803,0.727,2.351938,-0.50518,-0.9683193,25.728,0.0,174.48228,0.0,0.0
597,cool-stable,cool stable,1,18,1800.0,25.518333,20.244999,24.849998,5.293333,0.6500002,224.60854,0.98249996,1.9071159,-0.2471,-0.8442532,24.496,0.0,273.31,0.0,0.0
598,cool-stable,cool stable,1,17,1700.0,25.58,20.27,24.82,5.3533325,0.7300008,210.0,1.45,2.3900378,-0.41628,-0.710886,26.255,0.0,313.8471,0.0,0.0
599,cool-stable,cool stable,1,50,5000.0,25.373333,19.64,23.79,5.755,1.5100002,3000.0,24.9225,4.022871,-0.04570038,0.11700209,29.569,0.0,40.0,0.019368,0.029506173
600,cool-stable,cool stable,1,64,6400.0,25.526669,19.915,24.785,5.5999994,0.71000063,3000.0,25.8155,4.331259,-0.16986057,-0.74231696,28.2045,0.0,99.497475,1.25e-05,0.025873842
601,cool-stable,cool stable,1,14,1400.0,25.725,20.34,25.035,5.3533335,0.65666735,12.071068,1.8015001,5.010748,-0.34466,-0.8945205,28.126,0.0,260.07907,0.0,0.0
602,cool-stable,cool stable,1,33,3300.0,25.593334,19.95,24.68,5.5966663,0.8533338,3000.0,28.009,2.169277,-0.31119964,-0.5652084,25.572,0.0,28.284271,0.017951516,0.057867564
603,cool-stable,cool stable,1,20,2000.0,26.181667,20.475,25.48,5.6549997,0.6850004,213.30612,18.2095,3.0580516,-0.047140084,-0.079917185,21.230999,0.0,220.90721,0.0,0.0
604,cool-stable,cool stable,1,16,1600.0,25.619999,20.06,24.529999,5.6483335,1.0799999,3000.0,18.2325,2.0144994,-0.6531208,-0.20228879,23.515,0.0,22.36068,0.048949998,0.3228781
605,cool-stable,cool stable,1,31,3100.0,26.086666,20.38,25.23,5.723333,0.7033329,270.73972,12.11,3.9915059,-0.23224011,-0.8763703,21.567,0.0,254.55844,0.0,0.0
606,cool-stable,cool stable,1,11,1100.0,25.886667,20.47,25.38,5.3899994,0.56666565,593.96967,0.708,1.5087863,0.04712,0.772817,22.45,0.0,451.7743,0.0,0.0
607,cool-stable,cool stable,1,63,6300.0,25.753334,20.25,25.04,5.469999,0.6633339,273.13,5.586,3.7089782,-0.22064014,-0.76898557,25.445,0.0,206.15527,0.0,0.0
608,cool-stable,cool stable,1,74,7400.0,25.235,19.81,24.195,5.3883333,0.9866663,3000.0,14.9645,0.70779884,-0.11099991,-0.5862043,25.7025,0.0,80.0,0.00017297298,0.114165835
609,cool-stable,cool stable,1,2005,200500.0,25.313334,20.05,24.67,5.293333,0.626667,898.2761,12.732,2.232432,-0.1435999,0.23110619,24.453,0.0,277.30847,7.740648e-05,0.0007854438
610,cool-stable,cool stable,1,11,1100.0,25.92,20.45,25.38,5.6033325,0.5400009,440.0,5.472,6.7676964,-0.40104002,-0.69008756,26.444,0.0,28.284271,0.017818183,0.0
611,cool-stable,cool stable,1,35,3500.0,25.363335,20.06,24.78,5.3433337,0.623333,457.0558,7.219,4.6508684,0.45184004,0.9292459,26.007,0.0,90.0,0.0,0.0
612,cool-stable,cool stable,1,27,2700.0,25.323334,19.59,23.78,5.7533345,1.5699991,3000.0,24.279,2.5955253,0.25716057,-0.6446041,27.953,0.0,89.44272,0.0,0.055756744
613,cool-stable,cool stable,1,9,900.0,25.943333,20.2,25.29,5.77,0.6933339,3000.0,24.967,6.4362154,-0.14516082,-0.15623239,26.319,0.0,50.0,0.0,0.08226338
614,cool-stable,cool stable,1,13,1300.0,26.796667,21.05,26.19,5.6966667,0.6966667,76.15773,13.751,7.300376,0.48448014,-0.5166821,19.487,0.15384616,286.007,0.0,0.0
615,cool-stable,cool stable,1,11,1100.0,25.56,20.4,24.96,5.16,0.7433338,30.0,6.652,4.1303763,-0.30596015,0.0615148,25.115,0.0,312.41,0.0,0.0
616,cool-stable,cool stable,1,34,3400.0,25.481667,19.74,23.904999,5.6499996,1.4566667,3000.0,16.708,1.3179663,0.19672026,0.6289345,22.785,0.0,58.309517,0.0,0.046717502
617,cool-stable,cool stable,1,25,2500.0,26.586666,20.93,25.65,5.6966667,0.84333354,235.37204,10.561,12.14171,-0.03484043,-0.98814344,19.249,0.0,317.6476,0.0,0.0
618,cool-stable,cool stable,1,10,1000.0,25.51,20.095001,24.875,5.443334,0.6683337,1084.1816,6.3885,3.391839,-0.5197601,0.7752347,29.1305,0.0,40.61553,0.0,0.053469133
619,cool-stable,cool stable,1,19,1900.0,25.516666,20.08,24.83,5.406667,0.65666515,1087.0603,11.013,2.0545638,-0.30815956,0.8422585,21.915,0.0,491.62994,0.0,0.0
620,cool-stable,cool stable,1,12,1200.0,25.658333,19.99,24.619999,5.56,0.9900007,3000.0,15.0130005,2.3410423,-0.26997995,-0.80784583,26.236,0.0,71.41085,0.0,0.15694444
621,cool-stable,cool stable,1,22,2200.0,25.77,20.215,24.835,5.62,1.0183332,3000.0,23.724998,5.2819695,-0.30167997,-0.47526968,24.866,0.0,42.976208,0.0062909094,0.19379911
622,cool-stable,cool stable,1,36,3600.0,25.595,20.27,24.945,5.371667,0.6133337,209.87817,18.587,2.8391662,0.095459804,-0.8431053,21.7175,0.0,218.86023,0.0,0.0
623,cool-stable,cool stable,1,36,3600.0,25.808334,20.305,25.01,5.5633335,0.7366663,230.43396,20.1245,1.9421661,-0.18504018,0.31872714,21.5625,0.0,68.541016,0.00022222224,0.0
624,cool-stable,cool stable,1,33,3300.0,25.313334,19.6,23.73,5.7433333,1.6033338,3000.0,22.269,4.121074,0.09055931,-0.16759224,28.246,0.0,78.1025,0.0,0.071474
625,cool-stable,cool stable,1,109,10900.0,25.533333,19.95,24.41,5.5,1.016667,3000.0,18.932,3.722925,-0.119159736,-0.9293637,25.454,0.0,41.231056,0.0061651375,0.111288935
626,cool-stable,cool stable,1,30,3000.0,25.423334,19.81,24.545,5.5483327,0.8866663,3000.0,18.0825,1.2978544,-0.03935974,-0.13538308,27.3715,0.0,71.41085,0.0,0.18181069
627,cool-stable,cool stable,1,156,15600.0,25.303333,20.08,24.71,5.2333336,0.5366663,1040.3125,9.715,2.323188,0.017900161,-0.4485685,23.286999,0.0064102565,413.7027,0.0,0.0063944287
628,cool-stable,cool stable,1,23,2300.0,26.426666,20.68,25.67,5.7466674,0.70333356,250.79872,16.874,4.2995796,-0.1718002,-0.5138606,20.745,0.0,130.38405,0.0,0.0
629,cool-stable,cool stable,1,103,10300.0,25.426666,19.89,24.68,5.556668,0.70000076,3000.0,19.622,2.6349766,-0.16648048,-0.79104716,26.27,0.0,122.06555,0.0,0.08474649
630,cool-stable,cool stable,1,45,4500.0,26.616667,20.97,25.87,5.623333,0.74333316,110.453606,19.905,4.8714657,-0.42831933,-0.23951867,20.031,0.08888889,202.48457,0.0,0.0
631,cool-stable,cool stable,1,12,1200.0,25.650002,20.485,25.005001,5.1883335,0.69000024,10.0,1.574,4.083949,-0.36995998,-0.32370067,25.758999,0.0,302.15237,0.0,0.0
632,cool-stable,cool stable,1,27,2700.0,25.626667,20.18,24.66,5.436667,1.0333334,3000.0,10.115,2.4424903,-0.16515991,0.9783468,26.866,0.0,22.36068,0.018014815,0.029529035
633,cool-stable,cool stable,1,25,2500.0,25.61,19.93,24.26,5.6600003,1.3600006,3000.0,24.221,2.4702303,0.022799302,0.52919674,28.575,0.0,40.0,0.00448,0.0759358
634,cool-stable,cool stable,1,22,2200.0,25.54,20.095001,24.55,5.456666,0.9400002,3000.0,12.2315,5.640705,0.36689967,-0.8587371,23.388,0.0,81.47766,0.0,0.004971942
635,cool-stable,cool stable,1,29,2900.0,25.473333,19.96,24.39,5.479999,1.1433334,3000.0,12.945,2.4265218,-0.14459945,0.095582314,23.162,0.0,36.05551,0.0031586208,0.06759472
636,cool-stable,cool stable,1,9,900.0,24.953333,19.38,23.58,5.5799994,1.3499991,3000.0,18.645,0.6691025,-0.03684044,-0.9780667,29.57,0.0,72.11102,0.0,0.07234568
637,cool-stable,cool stable,1,10,1000.0,25.218334,19.51,23.74,5.733333,1.4849999,3000.0,25.766499,1.9682349,0.01929966,0.8516076,31.6405,0.0,64.03124,0.0,0.08180247
638,cool-stable,cool stable,1,26,2600.0,25.34,19.65,23.865002,5.721668,1.4216667,3000.0,24.374,2.830177,0.11000039,0.16275652,29.723999,0.0,135.27548,0.0,0.060441595
639,cool-stable,cool stable,1,238,23800.0,25.556667,19.91,24.65,5.6266665,0.8399998,3000.0,27.1595,2.2762518,-0.19630075,0.2027157,25.345,0.0,53.851646,0.010828571,0.025122939
640,cool-stable,cool stable,1,39,3900.0,25.326666,19.59,23.8,5.6066666,1.3800011,3000.0,28.147,0.5011012,-0.06491997,-0.12757958,28.666,0.0,70.71068,0.0006358974,0.037166826
641,cool-stable,cool stable,1,78,7800.0,25.206667,19.955,24.57,5.216667,0.60666716,895.4492,1.444,0.49078238,-0.037680008,0.17745696,23.120998,0.0,169.85281,0.0,0.0020892688
642,cool-stable,cool stable,1,18,1800.0,25.473333,19.869999,24.265,5.6016674,1.176667,3000.0,21.5765,2.728563,0.01339985,0.902016,26.6985,0.0,14.142136,0.040444445,0.1170096
643,cool-stable,cool stable,1,67,6700.0,25.816666,20.48,25.3,5.476667,0.64000005,156.52477,15.111,4.6628428,0.012200394,0.9356027,22.852,0.029850746,85.44003,0.0,0.0
644,cool-stable,cool stable,1,45,4500.0,25.266666,19.79,24.14,5.476667,0.99333256,2994.0107,9.063,0.6969547,-0.025159683,0.5106396,27.193,0.0,101.98039,0.0,0.03951166
645,cool-stable,cool stable,1,13,1300.0,25.436666,20.07,24.88,5.4366665,0.5566673,676.75696,8.342,4.0559435,-0.053760126,-0.8726484,25.274,0.0,278.02878,0.0,0.0
646,cool-stable,cool stable,1,223,22300.0,26.063334,20.54,25.38,5.4666657,0.6966667,67.08204,6.309,6.582685,-0.21231997,0.93954,26.874,0.02690583,53.851646,0.0042062784,0.0
647,cool-stable,cool stable,1,43,4300.0,25.473333,19.99,24.26,5.4400005,1.0633329,2957.1777,9.313,1.0480382,-0.12048012,0.8660941,26.052,0.0,22.36068,0.039730232,0.14329314
648,cool-stable,cool stable,1,30,3000.0,25.295,19.97,24.66,5.365,0.5683327,796.08154,4.3190002,4.2193327,0.94358015,0.50397325,26.643501,0.0,463.08267,0.0,0.0
649,cool-stable,cool stable,1,135,13500.0,25.53,19.9,24.4,5.5833325,1.0733331,2954.3528,17.224,4.5504026,-0.0494796,0.7946236,27.71,0.0,60.82763,0.0024,0.10564792
650,cool-stable,cool stable,1,27,2700.0,25.366667,19.66,23.83,5.693334,1.3699995,3000.0,23.601,1.2143712,-0.11748039,-0.76016355,28.491,0.0,31.622776,0.024207406,0.08843164
651,cool-stable,cool stable,1,128,12800.0,25.228333,19.84,24.26,5.2783327,0.9299997,2910.2148,12.1125,0.5499877,-0.06215994,-0.75756794,24.7715,0.0,111.8034,0.0,0.048143327
652,cool-stable,cool stable,1,10,1000.0,25.606667,20.05,24.7,5.4883327,0.9666672,2924.4976,11.3875,3.3265915,0.33940008,-0.8405683,23.3065,0.0,78.39015,0.0,0.066123456
653,cool-stable,cool stable,1,22,2200.0,25.608334,20.01,24.55,5.591667,1.0399992,3000.0,20.816,2.5056,-0.0068206787,-0.6516215,24.73,0.0,28.284271,0.026727272,0.30462402
654,cool-stable,cool stable,1,22,2200.0,25.646667,20.36,24.97,5.2299995,0.66833335,72.8011,7.0360003,4.370801,-0.09367987,0.94232255,29.15,0.0,191.43436,0.0,0.0
655,cool-stable,cool stable,1,9,900.0,25.746668,19.99,24.9,5.6399994,0.78333217,3000.0,28.034,3.2994127,0.61211944,0.31703943,22.787,0.0,41.231056,0.03311111,0.014938272
656,cool-stable,cool stable,1,17,1700.0,25.606667,20.13,24.68,5.566667,0.92666626,3000.0,17.634,0.7514618,-0.15152039,0.24607897,23.693,0.0,41.231056,0.001082353,0.23398693
657,cool-stable,cool stable,1,24,2400.0,25.810001,20.335,25.255001,5.4866667,0.5816666,863.19,9.1425,7.6904516,-0.5016198,0.39516288,23.7505,0.0,22.36068,0.019366667,0.06437243
658,cool-stable,cool stable,1,81,8100.0,25.413334,20.12,24.79,5.353334,0.61666614,910.4944,10.723,2.3882065,-0.25195953,-0.79338616,22.988,0.0,342.0526,0.0,0.0021383935
659,cool-stable,cool stable,1,9,900.0,25.853334,20.18,25.06,5.6000004,0.73333424,3000.0,26.972,7.0063305,0.25531906,-0.55683607,22.719,0.0,22.36068,0.018,0.12566529
660,cool-stable,cool stable,1,11,1100.0,25.576666,20.06,24.61,5.556666,0.95333356,2624.8809,17.383,2.8407454,-0.7428405,0.22100575,25.047,0.0,14.142136,0.1032,0.3985522
661,cool-stable,cool stable,1,11,1100.0,25.65,19.95,24.45,5.666666,1.0666656,2882.4988,12.069,3.2577102,0.006359749,-0.97526044,22.152,0.0,94.868324,0.0,0.14448935
662,cool-stable,cool stable,1,58,5800.0,25.448334,19.98,24.625,5.4816666,0.8100001,3000.0,23.6695,4.687972,0.019280128,0.6626446,25.334,0.0,21.18034,0.07037932,0.08048957
663,cool-stable,cool stable,1,38,3800.0,25.693333,20.14,24.869999,5.4916673,0.77333385,571.2693,13.776,2.4470847,-0.32034048,0.5716499,22.810501,0.0,165.98132,0.0,0.0
664,cool-stable,cool stable,1,14,1400.0,25.998333,20.59,25.345001,5.3166666,0.7449999,20.0,0.83449996,3.0048144,-0.43954003,0.96059895,26.143501,0.0,205.16202,0.0,0.0
665,cool-stable,cool stable,1,16,1600.0,25.603333,19.965,24.375,5.6699996,1.236666,2844.231,12.219,2.2690005,-0.34326017,0.9937309,23.317,0.0,101.47815,0.0,0.2114892
666,cool-stable,cool stable,1,9,900.0,25.84,20.08,24.85,5.613334,0.7600002,3000.0,20.022,3.6623309,-0.4393602,-0.18416525,22.936,0.0,102.95631,0.0,0.2400137
667,cool-stable,cool stable,1,30,3000.0,25.471666,20.185001,24.695,5.310001,0.6716671,192.74295,1.5005,4.2954426,-0.08886005,0.6992911,23.7775,0.0,50.0,0.00528,0.0023374485
668,cool-stable,cool stable,1,51,5100.0,25.526667,20.08,24.89,5.48,0.64000064,2765.375,26.235,0.8407662,-0.021320725,-0.3270485,27.261,0.0,20.0,0.027937256,0.072365046
669,cool-stable,cool stable,1,9,900.0,25.476667,19.94,24.8,5.5666676,0.62666637,944.0339,1.402,3.288385,-0.70436,-0.53603375,31.699,0.0,475.39456,0.0,0.0
670,cool-stable,cool stable,1,9,900.0,25.79,20.07,24.99,5.6566663,0.7833328,3000.0,26.668,2.5454519,-0.45420074,-0.19203067,26.745,0.0,100.0,0.0,0.0
671,cool-stable,cool stable,1,39,3900.0,25.893333,20.21,25.39,5.6766677,0.50333405,490.10205,8.087,7.7583857,0.28423965,-0.24009927,26.065,0.025641026,50.0,0.008461539,0.0
672,cool-stable,cool stable,1,64,6400.0,25.346666,19.654999,23.79,5.708334,1.5350006,3000.0,18.1175,2.789947,-0.08090023,0.15695179,24.716,0.0,78.1025,0.0,0.0053915894
673,cool-stable,cool stable,1,11,1100.0,25.89,20.4,24.93,5.503334,0.9433333,2783.523,13.16,4.0488024,-0.20171985,-0.7575179,23.428,0.0,14.142136,0.09865455,0.38574636
674,cool-stable,cool stable,1,26,2600.0,25.788334,20.525002,25.01,5.3050003,0.7566662,41.231056,1.9435,3.2226548,-0.47421998,0.9087512,28.647,0.0,168.65662,0.0,0.0
675,cool-stable,cool stable,1,172,17200.0,25.376667,19.915,24.44,5.4733334,0.9066664,2741.8882,14.18,3.3997698,-0.08843996,-0.6729176,26.284,0.0,80.0,0.004662791,0.055488087
676,cool-stable,cool stable,1,30,3000.0,25.615002,20.095001,24.965,5.465,0.6116663,661.3911,4.2790003,4.4068875,0.51836,-0.26750728,26.3625,0.0,425.53503,0.0,0.0014855968
677,cool-stable,cool stable,1,140,14000.0,25.341667,19.82,24.75,5.5716662,0.61666715,938.2671,18.511501,3.9849405,-0.21718055,-0.108949535,28.328,0.0,654.86633,0.0,0.009895944
678,cool-stable,cool stable,1,34,3400.0,25.435,20.0,24.8,5.493335,0.689999,780.44556,24.888,3.0665193,-0.65021974,-0.27069816,26.190498,0.0,217.93517,0.0,0.0
679,cool-stable,cool stable,1,127,12700.0,25.043333,19.93,24.42,5.156667,0.5999991,390.0,0.873,1.1950344,0.030200014,0.030442737,25.096,0.0,127.27922,0.0,0.0
680,cool-stable,cool stable,1,14,1400.0,25.391666,19.705,23.994999,5.624999,1.3616664,3000.0,23.964,3.5593452,0.0056799697,-0.4325343,29.6165,0.0,130.0,0.0,0.0
681,cool-stable,cool stable,1,20,2000.0,25.426666,20.05,24.849998,5.381666,0.5449998,900.6924,18.3785,4.8273716,-0.012499809,-0.5390568,24.79,0.0,163.4002,0.0,0.0
682,cool-stable,cool stable,1,28,2800.0,25.345001,19.654999,23.785,5.713333,1.5149996,3000.0,23.494,3.1137054,0.08485936,0.6364039,27.012001,0.0,50.0,0.0,0.033734567
