patch_id,corner_id,corner_label,n_pixels,area_m2,mean_r_thw,mean_r_offset,dominant_lulc,dominant_lulc_label,dominant_lulc_percent
6235,16,Hot-amplifying,11,1100.0,0.94671153614926,0.8877848845563933,Trees 2–10 m,Trees 2–10 m,36.36363636363637
6236,16,Hot-amplifying,29,2900.0,0.8603376193447841,0.8794947111753326,Other vegetation,Other veg.,34.48275862068966
6237,16,Hot-amplifying,13,1300.0,0.8786166551278328,0.8983730244399944,Other vegetation,Other veg.,69.23076923076923
6238,16,Hot-amplifying,15,1500.0,0.9270220759809455,0.9020627117003776,Other vegetation,Other veg.,46.666666666666664
6239,16,Hot-amplifying,20,2000.0,0.9984540630342915,0.8752628471886188,Other vegetation,Other veg.,100.0
6240,16,Hot-amplifying,15,1500.0,0.8544177554114649,0.9625706850758626,Other vegetation,Other veg.,26.666666666666668
6241,16,Hot-amplifying,13,1300.0,0.8548443746324322,0.8924453146131265,Other vegetation,Other veg.,38.46153846153846
6242,16,Hot-amplifying,15,1500.0,0.8586840005591578,0.9035596847210124,Other vegetation,Other veg.,53.333333333333336
6243,16,Hot-amplifying,43,4300.0,0.9001337477503025,0.8968347966213466,Other vegetation,Other veg.,55.81395348837209
6244,16,Hot-amplifying,47,4700.0,0.8598983289097178,0.9279187523550865,Other vegetation,Other veg.,51.06382978723404
6245,16,Hot-amplifying,11,1100.0,0.9413893703315943,0.9367329151380249,Other vegetation,Other veg.,90.9090909090909
6246,16,Hot-amplifying,20,2000.0,0.9003848672537824,0.8787769282880091,Trees 2–10 m,Trees 2–10 m,50.0
6247,16,Hot-amplifying,22,2200.0,0.8928307071489111,0.8741090621691611,Other vegetation,Other veg.,50.0
6248,16,Hot-amplifying,12,1200.0,0.9220978096067616,0.8424380625181457,Other vegetation,Other veg.,66.66666666666667
6249,16,Hot-amplifying,15,1500.0,0.8474632084905966,0.8810627439594826,Other vegetation,Other veg.,26.666666666666668
6250,16,Hot-amplifying,15,1500.0,0.9151438863619256,0.8526632256954527,Other vegetation,Other veg.,73.33333333333333
6251,16,Hot-amplifying,17,1700.0,0.9203531612974232,0.9280134653300012,Other vegetation,Other veg.,58.8235294117647
6252,16,Hot-amplifying,10,1000.0,0.9278008000258074,0.89654569502242,Trees 2–10 m,Trees 2–10 m,20.0
6253,16,Hot-amplifying,21,2100.0,0.8999616116648925,0.9235145526967844,Other vegetation,Other veg.,76.19047619047619
6254,16,Hot-amplifying,11,1100.0,0.9417469185222983,0.8644916111663427,Other vegetation,Other veg.,81.81818181818181
6255,16,Hot-amplifying,9,900.0,0.921219250800205,0.8900970999064486,Other vegetation,Other veg.,33.333333333333336
6256,16,Hot-amplifying,11,1100.0,0.9112123264973356,0.9148488660924545,Other vegetation,Other veg.,90.9090909090909
6257,16,Hot-amplifying,13,1300.0,0.864209217667071,0.9055763833572795,Other vegetation,Other veg.,38.46153846153846
6258,16,Hot-amplifying,9,900.0,0.8879490377825808,0.8695585162245377,Other vegetation,Other veg.,44.44444444444444
6259,16,Hot-amplifying,32,3200.0,0.9324683155101777,0.9059789731120359,Other vegetation,Other veg.,56.25
6260,16,Hot-amplifying,33,3300.0,0.928470527397267,0.9080201805141319,Other vegetation,Other veg.,75.75757575757575
6261,16,Hot-amplifying,10,1000.0,0.8657768315106938,0.9103380754217877,Other vegetation,Other veg.,60.0
6262,16,Hot-amplifying,19,1900.0,0.8587606561162413,0.8566989767072283,Other vegetation,Other veg.,42.10526315789474
6263,16,Hot-amplifying,19,1900.0,0.9015797453568112,0.9042062816966933,Fields,Fields,52.63157894736842
6264,16,Hot-amplifying,16,1600.0,0.8946961192296525,0.9044159287396367,Other vegetation,Other veg.,62.5
6265,16,Hot-amplifying,9,900.0,0.8855267015781871,0.8213325877895703,Other vegetation,Other veg.,44.44444444444444
6266,16,Hot-amplifying,9,900.0,0.8665467344824743,0.8929204884745386,Other vegetation,Other veg.,55.55555555555556
6267,16,Hot-amplifying,9,900.0,0.9034771372553236,0.852377854482761,Other vegetation,Other veg.,77.77777777777777
6268,16,Hot-amplifying,17,1700.0,0.8848728516859177,0.9549006514441641,Other vegetation,Other veg.,35.294117647058826
6269,16,Hot-amplifying,46,4600.0,0.8763406603579077,0.8843493128109322,Other vegetation,Other veg.,23.91304347826087
6270,16,Hot-amplifying,30,3000.0,0.8965916750002687,0.9043238814155294,Other vegetation,Other veg.,43.333333333333336
6271,16,Hot-amplifying,13,1300.0,0.8623359810614238,0.9192731031025816,Other vegetation,Other veg.,38.46153846153846
6272,16,Hot-amplifying,15,1500.0,0.9037545942342226,0.9264860371839951,Other vegetation,Other veg.,66.66666666666667
6273,16,Hot-amplifying,11,1100.0,0.9103377528307366,0.933936080049503,Other vegetation,Other veg.,45.45454545454545
6274,16,Hot-amplifying,25,2500.0,0.8603046678925128,0.8773205587277008,Other vegetation,Other veg.,76.0
6275,16,Hot-amplifying,25,2500.0,0.8980688409303528,0.9051662956869576,Other vegetation,Other veg.,68.0
6276,16,Hot-amplifying,15,1500.0,0.828657031947267,0.8725592868587159,Other vegetation,Other veg.,40.0
6277,16,Hot-amplifying,28,2800.0,0.9057169125271323,0.893963111713281,Other vegetation,Other veg.,53.57142857142857
6278,16,Hot-amplifying,22,2200.0,0.8502125288499042,0.9471565211781027,Other vegetation,Other veg.,54.54545454545455
6279,16,Hot-amplifying,10,1000.0,0.7903135907609924,0.8528542856221168,Other vegetation,Other veg.,30.0
6280,16,Hot-amplifying,59,5900.0,0.8804312495591712,0.903574276042803,Other vegetation,Other veg.,42.3728813559322
6281,16,Hot-amplifying,27,2700.0,0.9072873318494146,0.9290429679332547,Other vegetation,Other veg.,40.74074074074074
6282,16,Hot-amplifying,11,1100.0,0.87658771983847,0.8533653285003329,Trees 2–10 m,Trees 2–10 m,63.63636363636363
6283,16,Hot-amplifying,16,1600.0,0.9081468152198457,0.8674765718248976,Other vegetation,Other veg.,93.75
6284,16,Hot-amplifying,10,1000.0,0.838725475015323,0.8644382722023292,Other vegetation,Other veg.,50.0
6285,16,Hot-amplifying,10,1000.0,0.8848309945482112,0.9071425529855803,Other vegetation,Other veg.,50.0
6286,16,Hot-amplifying,15,1500.0,0.8395746744518641,0.9030873899158037,Other vegetation,Other veg.,33.333333333333336
6287,16,Hot-amplifying,9,900.0,0.8738033126516626,0.852592413375342,Other vegetation,Other veg.,33.333333333333336
6288,16,Hot-amplifying,28,2800.0,0.8559092689625932,0.8757029719852715,Trees 2–10 m,Trees 2–10 m,25.0
6289,16,Hot-amplifying,11,1100.0,0.8829759904278437,0.8707961840411275,Other vegetation,Other veg.,72.72727272727273
6290,16,Hot-amplifying,10,1000.0,0.8618760282589759,0.902250879060615,Other vegetation,Other veg.,50.0
6291,16,Hot-amplifying,14,1400.0,0.9282037208573548,0.8466351679547268,Fields,Fields,71.42857142857143
6292,16,Hot-amplifying,41,4100.0,0.8418144173022105,0.8828961437780447,Other vegetation,Other veg.,39.02439024390244
6293,16,Hot-amplifying,26,2600.0,0.9003406189281542,0.9488595537821319,Other vegetation,Other veg.,34.61538461538461
6294,16,Hot-amplifying,11,1100.0,0.8380996747695673,0.8488894363161276,Other vegetation,Other veg.,45.45454545454545
6295,16,Hot-amplifying,15,1500.0,0.8466753336129123,0.8762685893093326,Other vegetation,Other veg.,46.666666666666664
6296,16,Hot-amplifying,17,1700.0,0.8929499054049181,0.9469009057218164,Other vegetation,Other veg.,52.94117647058823
6297,16,Hot-amplifying,11,1100.0,0.8634999369481126,0.8707567399534881,Other vegetation,Other veg.,45.45454545454545
6298,16,Hot-amplifying,12,1200.0,0.7838968730174093,0.8601184446810111,Trees 2–10 m,Trees 2–10 m,25.0
6299,16,Hot-amplifying,70,7000.0,0.9565758065928395,0.8953826068122014,Other vegetation,Other veg.,75.71428571428571
6300,16,Hot-amplifying,15,1500.0,0.8393117412389647,0.8952798692430938,Other vegetation,Other veg.,6.666666666666667
6301,16,Hot-amplifying,13,1300.0,0.9108731299024535,0.8799539687384457,Other vegetation,Other veg.,30.76923076923077
6302,16,Hot-amplifying,31,3100.0,0.8864731744728499,0.9461176791342906,Other vegetation,Other veg.,74.19354838709677
6303,16,Hot-amplifying,16,1600.0,0.8767585043065905,0.9040220853898513,Other vegetation,Other veg.,68.75
6304,16,Hot-amplifying,20,2000.0,0.9147220716797317,0.8883187844769187,Other vegetation,Other veg.,70.0
6305,16,Hot-amplifying,110,11000.0,0.8984623609559254,0.9305200930235286,Other vegetation,Other veg.,46.36363636363637
6306,16,Hot-amplifying,16,1600.0,0.8268598180586471,0.8698928392851382,Trees 2–10 m,Trees 2–10 m,37.5
6307,16,Hot-amplifying,24,2400.0,0.905217117218835,0.9370730238609847,Other vegetation,Other veg.,66.66666666666667
6308,16,Hot-amplifying,9,900.0,0.7960197999218613,0.8726095465445122,Trees 2–10 m,Trees 2–10 m,33.333333333333336
6309,16,Hot-amplifying,16,1600.0,0.8722468668344141,0.932428868673183,Other vegetation,Other veg.,25.0
6310,16,Hot-amplifying,12,1200.0,0.8837249857522286,0.888822999666656,Other vegetation,Other veg.,83.33333333333333
6311,16,Hot-amplifying,17,1700.0,0.9480179246768872,0.8708482816333734,Trees 2–10 m,Trees 2–10 m,23.529411764705884
6312,16,Hot-amplifying,12,1200.0,0.8549227125606201,0.8640083551082295,Other vegetation,Other veg.,66.66666666666667
6313,16,Hot-amplifying,73,7300.0,0.8803468605041169,0.8947015745536644,Other vegetation,Other veg.,54.794520547945204
6314,16,Hot-amplifying,10,1000.0,0.8713895286944741,0.8493564308526083,Other vegetation,Other veg.,20.0
6315,16,Hot-amplifying,43,4300.0,0.9234757835399041,0.8871371169512596,Other vegetation,Other veg.,55.81395348837209
6316,16,Hot-amplifying,9,900.0,0.9231206024567101,0.9142835790401842,Other vegetation,Other veg.,44.44444444444444
6317,16,Hot-amplifying,34,3400.0,0.8581657093302821,0.9159204186852329,Other vegetation,Other veg.,35.294117647058826
6318,16,Hot-amplifying,17,1700.0,0.8188205691644702,0.9034367142773106,Other vegetation,Other veg.,58.8235294117647
6319,16,Hot-amplifying,9,900.0,0.9277383858260662,0.8699448369302236,Trees >15 m,Trees >15 m,22.22222222222222
6320,16,Hot-amplifying,14,1400.0,0.8552100067744121,0.8680758135055049,Other vegetation,Other veg.,35.714285714285715
6321,16,Hot-amplifying,11,1100.0,0.9060002522075492,0.8873094146732007,Other vegetation,Other veg.,54.54545454545455
6322,16,Hot-amplifying,11,1100.0,0.8430671957159906,0.8648801867508923,Other vegetation,Other veg.,45.45454545454545
6323,16,Hot-amplifying,70,7000.0,0.9336015631840661,0.9213079039416018,Other vegetation,Other veg.,64.28571428571429
6324,16,Hot-amplifying,26,2600.0,0.8770499792797287,0.9223161168970709,Other vegetation,Other veg.,50.0
6325,16,Hot-amplifying,9,900.0,0.8608047212992535,0.8423738758597947,Other vegetation,Other veg.,33.333333333333336
6326,16,Hot-amplifying,26,2600.0,0.9162610704563671,0.9329793392838975,Other vegetation,Other veg.,76.92307692307692
6327,16,Hot-amplifying,11,1100.0,0.8394367560243878,0.8677293109161878,Other vegetation,Other veg.,18.181818181818183
6328,16,Hot-amplifying,25,2500.0,0.9261843930449369,0.9281535533404304,Other vegetation,Other veg.,64.0
6329,16,Hot-amplifying,24,2400.0,0.9100680532705355,0.8823604928115961,Other vegetation,Other veg.,54.166666666666664
6330,16,Hot-amplifying,18,1800.0,0.8897704047800826,0.8656867784265443,Other vegetation,Other veg.,77.77777777777777
6331,16,Hot-amplifying,11,1100.0,0.9101330248189824,0.9220481599113168,Other vegetation,Other veg.,54.54545454545455
6332,16,Hot-amplifying,9,900.0,0.9602578577803585,0.8267983555025072,Trees 2–10 m,Trees 2–10 m,55.55555555555556
6333,16,Hot-amplifying,26,2600.0,0.9207985493328571,0.8666839501026088,Other vegetation,Other veg.,88.46153846153847
6334,16,Hot-amplifying,19,1900.0,0.8559100208665474,0.917918948149431,Trees 2–10 m,Trees 2–10 m,36.8421052631579
6335,16,Hot-amplifying,14,1400.0,0.8161664892415884,0.8449232463720028,Other vegetation,Other veg.,28.571428571428573
6336,16,Hot-amplifying,24,2400.0,0.877222383517748,0.8610617815628462,Other vegetation,Other veg.,54.166666666666664
6337,16,Hot-amplifying,11,1100.0,0.87146984213567,0.9079591717034862,Other vegetation,Other veg.,81.81818181818181
6338,16,Hot-amplifying,10,1000.0,0.854445304687248,0.9115654698538662,Other vegetation,Other veg.,40.0
6339,16,Hot-amplifying,12,1200.0,0.9807976870221622,0.8379961719195242,Other vegetation,Other veg.,100.0
6340,16,Hot-amplifying,62,6200.0,0.8904162933455709,0.910486368446849,Other vegetation,Other veg.,51.61290322580645
6341,16,Hot-amplifying,16,1600.0,0.9030929021903933,0.8972158980934869,Other vegetation,Other veg.,50.0
6342,16,Hot-amplifying,17,1700.0,0.870839135228271,0.9062882104356308,Other vegetation,Other veg.,41.1764705882353
6343,16,Hot-amplifying,103,10300.0,0.8954551368240192,0.8971291432200915,Other vegetation,Other veg.,60.19417475728155
6344,16,Hot-amplifying,13,1300.0,0.897666525222898,0.8940464084449373,Other vegetation,Other veg.,84.61538461538461
6345,16,Hot-amplifying,12,1200.0,0.8664595094465413,0.8398352366205363,Other vegetation,Other veg.,58.333333333333336
6346,16,Hot-amplifying,108,10800.0,0.9490881844456154,0.868131367439571,Other vegetation,Other veg.,64.81481481481481
6347,16,Hot-amplifying,13,1300.0,0.9943174097427462,0.8220307354827823,Other vegetation,Other veg.,100.0
6348,16,Hot-amplifying,93,9300.0,0.8749231522210046,0.8914170973950948,Other vegetation,Other veg.,40.86021505376344
6349,16,Hot-amplifying,36,3600.0,0.8610409923617609,0.8955783967941618,Other vegetation,Other veg.,36.111111111111114
6350,16,Hot-amplifying,44,4400.0,0.8913439143198167,0.9278116229555793,Other vegetation,Other veg.,47.72727272727273
6351,16,Hot-amplifying,12,1200.0,0.8766843285267266,0.9289340247534869,Other vegetation,Other veg.,66.66666666666667
6352,16,Hot-amplifying,19,1900.0,0.9032590015637175,0.9607749655761392,Other vegetation,Other veg.,47.36842105263158
6353,16,Hot-amplifying,14,1400.0,0.9051883240473194,0.9145819680819196,Other vegetation,Other veg.,57.142857142857146
6354,16,Hot-amplifying,25,2500.0,0.9284362205232428,0.9195225136294718,Other vegetation,Other veg.,52.0
6355,16,Hot-amplifying,87,8700.0,0.8753787052085107,0.8703782991887392,Other vegetation,Other veg.,37.93103448275862
6356,16,Hot-amplifying,10,1000.0,0.9286179231588114,0.9757999290299686,Other vegetation,Other veg.,50.0
6357,16,Hot-amplifying,25,2500.0,0.874570766798929,0.8891875350817768,Other vegetation,Other veg.,32.0
6358,16,Hot-amplifying,10,1000.0,0.8369111906835703,0.8813236878608987,Other vegetation,Other veg.,30.0
6359,16,Hot-amplifying,12,1200.0,0.8657750250008064,0.854401835543082,Other vegetation,Other veg.,58.333333333333336
6360,16,Hot-amplifying,13,1300.0,0.8795839071731841,0.883037219562914,Other vegetation,Other veg.,38.46153846153846
6361,16,Hot-amplifying,36,3600.0,0.8930496324254187,0.9222160213053469,Trees 2–10 m,Trees 2–10 m,36.111111111111114
6362,16,Hot-amplifying,22,2200.0,0.9203533691702664,0.9039223112769033,Other vegetation,Other veg.,36.36363636363637
6363,16,Hot-amplifying,13,1300.0,0.8639781432155379,0.8755587401082418,Trees 2–10 m,Trees 2–10 m,23.076923076923077
6364,16,Hot-amplifying,43,4300.0,0.9107859518349054,0.8810003998628614,Other vegetation,Other veg.,65.11627906976744
6365,16,Hot-amplifying,14,1400.0,0.9136915706958287,0.9257574437885092,Other vegetation,Other veg.,42.857142857142854
6366,16,Hot-amplifying,10,1000.0,0.8739538372205555,0.890322526533114,Other vegetation,Other veg.,50.0
6367,16,Hot-amplifying,9,900.0,0.8423341254735816,0.8886032882781164,Trees 2–10 m,Trees 2–10 m,33.333333333333336
6368,16,Hot-amplifying,17,1700.0,0.9013390754540469,0.888734171690548,Other vegetation,Other veg.,47.05882352941177
6369,16,Hot-amplifying,13,1300.0,0.9005733435569881,0.919871335799914,Other vegetation,Other veg.,23.076923076923077
6370,16,Hot-amplifying,14,1400.0,0.811512790735185,0.8417264381800332,Other vegetation,Other veg.,35.714285714285715
6371,16,Hot-amplifying,55,5500.0,0.8845746988905799,0.931158999263906,Other vegetation,Other veg.,23.636363636363637
6372,16,Hot-amplifying,31,3100.0,0.8858325710818978,0.9073241488539173,Other vegetation,Other veg.,54.83870967741935
6373,16,Hot-amplifying,33,3300.0,0.8577625182435016,0.9231753321465893,Trees 2–10 m,Trees 2–10 m,30.303030303030305
6374,16,Hot-amplifying,18,1800.0,0.8475463007767275,0.9558581280399727,Other vegetation,Other veg.,38.888888888888886
6375,16,Hot-amplifying,9,900.0,0.833865536881118,0.8354919334315443,Other vegetation,Other veg.,44.44444444444444
6376,16,Hot-amplifying,14,1400.0,0.8681537192443997,0.9490918831483042,Other vegetation,Other veg.,50.0
6377,16,Hot-amplifying,10,1000.0,0.926564405303397,0.9036613761734248,Other vegetation,Other veg.,60.0
6378,16,Hot-amplifying,10,1000.0,0.8882968160263236,0.8839718700603244,Trees 2–10 m,Trees 2–10 m,30.0
6379,16,Hot-amplifying,12,1200.0,0.8672427605191565,0.8517283084400571,Trees 2–10 m,Trees 2–10 m,50.0
6380,16,Hot-amplifying,10,1000.0,0.9052858479305785,0.8779600632278459,Other vegetation,Other veg.,60.0
6381,16,Hot-amplifying,9,900.0,0.8838591209035417,0.8833957367800395,Other vegetation,Other veg.,77.77777777777777
6382,16,Hot-amplifying,10,1000.0,0.8550178392851381,0.9067768637697989,Other vegetation,Other veg.,40.0
6383,16,Hot-amplifying,25,2500.0,0.9059467466692475,0.9066682280073551,Other vegetation,Other veg.,52.0
6384,16,Hot-amplifying,22,2200.0,0.9273478469979967,0.9090228130526203,Other vegetation,Other veg.,59.09090909090909
6385,16,Hot-amplifying,11,1100.0,0.864615632762347,0.9217806732768505,Trees >15 m,Trees >15 m,36.36363636363637
6386,16,Hot-amplifying,11,1100.0,0.882192534070014,0.8612064612054934,Other vegetation,Other veg.,36.36363636363637
6387,16,Hot-amplifying,25,2500.0,0.8842806155037259,0.9201577341204554,Trees 2–10 m,Trees 2–10 m,36.0
6388,16,Hot-amplifying,69,6900.0,0.9074768891563122,0.9276400781511884,Other vegetation,Other veg.,34.78260869565217
6389,16,Hot-amplifying,35,3500.0,0.8977641859414821,0.8519946726392096,Other vegetation,Other veg.,54.285714285714285
6390,16,Hot-amplifying,79,7900.0,0.9039112654103583,0.9362217033542527,Other vegetation,Other veg.,60.75949367088607
6391,16,Hot-amplifying,63,6300.0,0.8732688509665187,0.8569213958258766,Other vegetation,Other veg.,38.095238095238095
6392,16,Hot-amplifying,80,8000.0,0.925569506274396,0.8967781783283332,Other vegetation,Other veg.,42.5
6393,16,Hot-amplifying,10,1000.0,0.9347339269008679,0.8622628149295138,Other vegetation,Other veg.,50.0
6394,16,Hot-amplifying,10,1000.0,0.9048742862672989,0.880826349237072,Other vegetation,Other veg.,50.0
6395,16,Hot-amplifying,11,1100.0,0.8662856573085935,0.9202342304297205,Other vegetation,Other veg.,18.181818181818183
6396,16,Hot-amplifying,10,1000.0,0.837003161392303,0.9317941546501499,Other vegetation,Other veg.,80.0
6397,16,Hot-amplifying,9,900.0,0.8819680204737786,0.8668819424282505,Other vegetation,Other veg.,33.333333333333336
6398,16,Hot-amplifying,15,1500.0,0.8584111960600879,0.9360083228491242,Trees 2–10 m,Trees 2–10 m,53.333333333333336
6399,16,Hot-amplifying,9,900.0,0.7932152291650985,0.8684826750683714,Other vegetation,Other veg.,33.333333333333336
6400,16,Hot-amplifying,29,2900.0,0.8724236376924284,0.922827644050809,Other vegetation,Other veg.,24.137931034482758
6401,16,Hot-amplifying,15,1500.0,0.8510783358602966,0.9284858866415048,Other vegetation,Other veg.,53.333333333333336
6402,16,Hot-amplifying,10,1000.0,0.9075046291815865,0.8478613181070358,Other vegetation,Other veg.,60.0
6403,16,Hot-amplifying,9,900.0,0.8335231602453125,0.9185503116587991,Other vegetation,Other veg.,11.11111111111111
6404,16,Hot-amplifying,9,900.0,0.8928939643214296,0.897070658193275,Trees 2–10 m,Trees 2–10 m,22.22222222222222
6405,16,Hot-amplifying,15,1500.0,0.8531593492263192,0.8914430142907837,Trees 2–10 m,Trees 2–10 m,26.666666666666668
