class,loss_percent
Trees 2–10 m,3.648092746734619
Trees 2–10 m,6.0015788078308105
Trees 2–10 m,9.633249282836914
Trees 2–10 m,1.5714383125305176
Trees 2–10 m,4.32227087020874
Trees 2–10 m,20.067089080810547
Trees 2–10 m,6.967658519744873
Trees 2–10 m,25.653013229370117
Trees 2–10 m,10.604940414428711
Trees 2–10 m,17.90079116821289
Trees 2–10 m,9.126946449279785
Trees 2–10 m,5.130853652954102
Trees 2–10 m,4.840948581695557
Trees 2–10 m,33.115970611572266
Trees 2–10 m,5.435440540313721
Trees 2–10 m,9.65987491607666
Trees 2–10 m,6.113729953765869
Trees 2–10 m,6.485438346862793
Trees 2–10 m,4.907023906707764
Trees 2–10 m,1.2606463432312012
Trees 2–10 m,14.344212532043457
Trees 2–10 m,16.225038528442383
Trees 2–10 m,30.125839233398438
Trees 2–10 m,8.46937084197998
Trees 2–10 m,6.168636798858643
Trees 2–10 m,14.051085472106934
Trees 2–10 m,13.491991996765137
Trees 2–10 m,27.868465423583984
Trees 2–10 m,3.3615620136260986
Trees 2–10 m,13.91282844543457
Trees 2–10 m,9.778399467468262
Trees 2–10 m,22.95147132873535
Trees 2–10 m,0.0
Trees 2–10 m,2.491875171661377
Trees 2–10 m,0.0
Trees 2–10 m,0.8017162084579468
Trees 2–10 m,8.846709251403809
Trees 2–10 m,14.769158363342285
Trees 2–10 m,8.04759693145752
Trees 2–10 m,9.899547576904297
Trees 2–10 m,10.251716613769531
Trees 2–10 m,0.0
Trees 2–10 m,4.006176471710205
Trees 2–10 m,3.9122273921966553
Trees 2–10 m,33.74828338623047
Trees 2–10 m,6.737752437591553
Trees 2–10 m,9.120043754577637
Trees 2–10 m,17.47887420654297
Trees 2–10 m,2.8933756351470947
Trees 2–10 m,7.444404125213623
Trees 2–10 m,5.539512634277344
Trees 2–10 m,6.705193996429443
Trees 2–10 m,6.239032745361328
Trees 2–10 m,4.869967937469482
Trees 2–10 m,24.24312400817871
Trees 2–10 m,8.42219066619873
Trees 2–10 m,17.441810607910156
Trees 2–10 m,18.554710388183594
Trees 2–10 m,11.363789558410645
Trees 2–10 m,21.689390182495117
Trees 2–10 m,4.304497718811035
Trees 2–10 m,9.164234161376953
Trees 2–10 m,31.51169776916504
Trees 2–10 m,6.742083549499512
Trees 2–10 m,20.801233291625977
Trees 2–10 m,2.661278009414673
Trees 2–10 m,8.558427810668945
Trees 2–10 m,3.3783161640167236
Trees 2–10 m,8.13753604888916
Trees 2–10 m,3.180518388748169
Trees 2–10 m,8.128557205200195
Trees 2–10 m,5.027559280395508
Trees 2–10 m,16.918006896972656
Trees 2–10 m,10.561728477478027
Trees 2–10 m,2.906097173690796
Trees 2–10 m,7.916462421417236
Trees 2–10 m,33.349910736083984
Trees 2–10 m,19.919601440429688
Trees 2–10 m,8.88769817352295
Trees 2–10 m,3.8312060832977295
Trees 2–10 m,2.2324531078338623
Trees 2–10 m,19.235807418823242
Trees 2–10 m,23.61209487915039
Trees 2–10 m,5.1111836433410645
Trees 2–10 m,27.310636520385742
Trees 2–10 m,26.660871505737305
Trees 2–10 m,21.920896530151367
Trees 2–10 m,10.807760238647461
Trees 2–10 m,3.9534077644348145
Trees 2–10 m,7.827572345733643
Trees 2–10 m,9.70702075958252
Trees 2–10 m,12.602960586547852
Trees 2–10 m,19.762487411499023
Trees 2–10 m,24.434757232666016
Trees 2–10 m,6.389769077301025
Trees 2–10 m,0.0
Trees 2–10 m,1.7979469299316406
Trees 2–10 m,24.47174835205078
Trees 2–10 m,8.39923095703125
Trees 2–10 m,8.46919059753418
Trees 2–10 m,10.464111328125
Trees 2–10 m,8.40839672088623
Trees 2–10 m,1.5052855014801025
Trees 2–10 m,19.944652557373047
Trees 2–10 m,19.484594345092773
Trees 2–10 m,15.147526741027832
Trees 2–10 m,0.9839512705802917
Trees 2–10 m,6.87668514251709
Trees 2–10 m,9.484651565551758
Trees 2–10 m,3.772289276123047
Trees 2–10 m,0.12211387604475021
Trees 2–10 m,8.002943992614746
Trees 2–10 m,58.05333709716797
Trees 2–10 m,3.680990219116211
Trees 2–10 m,11.782062530517578
Trees 2–10 m,33.07657241821289
Trees 2–10 m,54.34547805786133
Trees 2–10 m,9.222129821777344
