corner_class,corner_label,connectivity_loss_percent
cool_stable,Cool-stable,-1.5139470100402832
cool_stable,Cool-stable,4.27461576461792
cool_stable,Cool-stable,5.244256496429443
cool_stable,Cool-stable,15.695775032043457
cool_stable,Cool-stable,14.58017635345459
cool_stable,Cool-stable,4.747495174407959
cool_stable,Cool-stable,5.655652046203613
cool_stable,Cool-stable,9.83737850189209
cool_stable,Cool-stable,14.416747093200684
cool_stable,Cool-stable,3.200427293777466
cool_stable,Cool-stable,1.7005356550216675
cool_stable,Cool-stable,7.866957664489746
cool_stable,Cool-stable,2.0030677318573
cool_stable,Cool-stable,0.21129874885082245
cool_stable,Cool-stable,26.12433433532715
cool_stable,Cool-stable,16.38568878173828
cool_stable,Cool-stable,5.800145626068115
cool_stable,Cool-stable,8.514260292053223
cool_stable,Cool-stable,9.198677062988281
cool_stable,Cool-stable,8.090761184692383
cool_stable,Cool-stable,13.861709594726562
cool_stable,Cool-stable,7.984257221221924
cool_stable,Cool-stable,19.76862907409668
cool_stable,Cool-stable,27.303918838500977
cool_stable,Cool-stable,7.957332611083984
cool_stable,Cool-stable,2.530442714691162
cool_stable,Cool-stable,-5.350273609161377
cool_stable,Cool-stable,11.442526817321777
cool_stable,Cool-stable,5.937566757202148
cool_stable,Cool-stable,-1.5901111364364624
cool_stable,Cool-stable,6.036630630493164
cool_stable,Cool-stable,5.791431427001953
cool_stable,Cool-stable,11.93325424194336
cool_stable,Cool-stable,29.869699478149414
cool_stable,Cool-stable,12.009693145751953
cool_stable,Cool-stable,11.543035507202148
cool_stable,Cool-stable,3.283642053604126
cool_stable,Cool-stable,7.141517162322998
cool_stable,Cool-stable,40.28425598144531
cool_stable,Cool-stable,2.8881003856658936
cool_stable,Cool-stable,16.227575302124023
cool_stable,Cool-stable,20.451292037963867
cool_stable,Cool-stable,12.593206405639648
cool_stable,Cool-stable,17.474885940551758
cool_stable,Cool-stable,9.957459449768066
cool_stable,Cool-stable,6.675668239593506
cool_stable,Cool-stable,33.641944885253906
cool_stable,Cool-stable,-1.8372046947479248
cool_stable,Cool-stable,12.277493476867676
cool_stable,Cool-stable,3.3826591968536377
cool_stable,Cool-stable,21.657764434814453
cool_stable,Cool-stable,0.4740326702594757
cool_stable,Cool-stable,5.841098308563232
cool_stable,Cool-stable,0.2136390656232834
cool_stable,Cool-stable,31.860595703125
cool_stable,Cool-stable,46.30131149291992
cool_stable,Cool-stable,13.79328441619873
cool_stable,Cool-stable,5.254871845245361
cool_stable,Cool-stable,10.109668731689453
cool_stable,Cool-stable,11.205300331115723
cool_stable,Cool-stable,3.1577389240264893
cool_stable,Cool-stable,4.781498432159424
cool_stable,Cool-stable,6.989490032196045
cool_stable,Cool-stable,5.521407127380371
cool_stable,Cool-stable,6.451764106750488
cool_stable,Cool-stable,3.848590850830078
cool_stable,Cool-stable,7.358580112457275
cool_stable,Cool-stable,10.135473251342773
cool_stable,Cool-stable,6.058995246887207
cool_stable,Cool-stable,8.411869049072266
cool_stable,Cool-stable,20.263816833496094
cool_stable,Cool-stable,6.7598137855529785
cool_stable,Cool-stable,4.656617164611816
cool_stable,Cool-stable,-4.523942947387695
cool_stable,Cool-stable,7.491096496582031
cool_stable,Cool-stable,4.969265937805176
cool_stable,Cool-stable,39.66852569580078
cool_stable,Cool-stable,9.534247398376465
cool_stable,Cool-stable,12.098530769348145
cool_stable,Cool-stable,-2.3454906940460205
cool_stable,Cool-stable,17.044204711914062
cool_stable,Cool-stable,1.0293883085250854
cool_stable,Cool-stable,6.40644645690918
cool_stable,Cool-stable,4.664268970489502
cool_stable,Cool-stable,19.103456497192383
cool_stable,Cool-stable,1.3264330625534058
cool_stable,Cool-stable,-4.467179775238037
cool_stable,Cool-stable,0.29286500811576843
cool_stable,Cool-stable,2.0111193656921387
cool_stable,Cool-stable,-1.830753207206726
