class,patch_id,n_pixels,connectivity_loss_mean_percent,connectivity_loss_median_percent,connectivity_loss_p25_percent,connectivity_loss_p75_percent,connectivity_loss_p90_percent,heatwave_temp_mean_degC,heatwave_temp_median_degC,p90_baseline_temp_mean_degC,p90_baseline_temp_median_degC,p90_offset_mean_degC,p90_offset_median_degC,p90_offset_p25_degC,p90_offset_p75_degC,area_m2,log10_area_m2,expected_p90_offset_degC,residual_cooling_loss_degC
Other vegetation,36039,23,-0.16533676,-0.73100346,-1.2038018107414246,1.0920569896697998,1.6330320119857789,28.396667,28.56,27.913044,27.98,0.48362312,0.5,0.41666603088378906,0.5449997782707214,2300.0,3.361727836017593,0.6573521272148709,-0.1573521272148709
Other vegetation,36041,25,-0.94043654,-1.0744351,-1.3902945518493652,-0.6713175177574158,-0.018700185418128776,28.526133,28.42,28.0476,27.89,0.47853336,0.44333395,0.3066660463809967,0.6200001835823059,2500.0,3.3979400086720375,0.6651559674772729,-0.2218220138582696
Other vegetation,36044,13,0.5151577,0.5404488,-0.008063011802732944,0.9584601521492004,1.2040040969848635,28.775642,28.726667,28.391539,28.44,0.38410246,0.38666597,0.28000006079673767,0.4066670835018158,1300.0,3.113943352306837,0.6523248049734196,-0.2656588348863682
Other vegetation,36045,9,-0.65330553,-0.8100748,-1.0953178405761719,-0.3649424910545349,-0.13047796487808208,28.765926,29.006666,28.043333,28.18,0.7225923,0.7399991,0.60999995470047,0.8266658782958984,900.0,2.9542425094393248,0.6385349705730697,0.1014641448940018
Other vegetation,36053,16,7.0904803,7.1012826,6.7039042711257935,7.295650005340576,7.664071321487427,28.221874,28.150002,27.674376,27.805,0.5475001,0.4916671,0.3316669538617134,0.7666670680046082,1600.0,3.2041199826559246,0.6856978333565606,-0.19403074151009458
Other vegetation,36054,15,6.706712,6.546035,5.86552619934082,7.85498571395874,8.310051727294923,29.13889,28.906666,28.972666,28.71,0.1662223,0.15666516,0.0983336791396141,0.20666757971048355,1500.0,3.1760912590556813,0.640027145020728,-0.4833619837687062
Other vegetation,36061,14,11.9096775,11.708464,11.39223861694336,12.544460535049438,12.83596363067627,28.742857,28.746666,28.425714,28.395,0.31714293,0.3399995,0.25500011816620827,0.3591677248477936,1400.0,3.146128035678238,0.650431942684191,-0.3104324457473929
Other vegetation,36063,12,8.522826,9.720246,8.512506484985352,10.88328242301941,11.000519275665283,28.301943,28.283333,27.970001,27.994999,0.3319446,0.33166695,0.22833363711833954,0.3933335840702057,1200.0,3.0791812460476247,0.6801496589182023,-0.3484827125070695
Other vegetation,36067,10,-0.22001283,0.0849686,-1.3089659363031387,2.166198119521141,3.165683579444885,28.372665,28.078335,27.957998,27.585,0.4146668,0.4383338,0.3541661947965622,0.4466671869158745,1000.0,3.0,0.6943303127207072,-0.2559965033449443
Other vegetation,36077,17,13.247378,13.119886,12.638269424438477,13.559855461120605,14.490814781188964,28.418432,28.543333,27.751764,27.86,0.6666666,0.6833337,0.503332793712616,0.7700004577636719,1700.0,3.230448921378274,0.6611052904860008,0.02222840444884422
Other vegetation,36085,12,2.7831354,3.624354,0.47555673960596323,4.691365122795105,4.827735710144043,28.896387,28.881666,28.536667,28.515,0.35972214,0.35000038,0.3258325234055519,0.37333234399557114,1200.0,3.0791812460476247,0.6435738571199954,-0.2935734756502688
Other vegetation,36087,165,21.302029,21.094618,20.76366424560547,21.7836971282959,22.664076232910155,29.802402,29.82,28.792181,28.77,1.0102222,0.986667,0.8933327794075012,1.1399999856948853,16500.0,4.217483944213907,0.5625047889928692,0.42416218841267894
Other vegetation,36094,26,-2.8702545,-2.9048116,-3.1316551566123962,-2.680472254753113,-2.4020529985427856,28.87923,28.733334,28.527693,28.369999,0.35153824,0.35499984,0.2324995994567871,0.42583418637514114,2600.0,3.4149733479708178,0.6456472752419533,-0.2906474349824013
Other vegetation,36106,10,11.9155,11.97189,11.563004970550537,12.162703037261963,12.328468418121338,27.961666,27.893333,27.559,27.380001,0.40266687,0.40500003,0.3399999886751175,0.48916689306497574,1000.0,3.0,0.7056393488337178,-0.30063931783930253
Other vegetation,36143,168,18.037779,17.927404,17.668400287628174,18.16539192199707,18.682818031311037,29.13016,29.226667,28.697262,28.83,0.43289685,0.41999978,0.2991670072078705,0.54083251953125,16800.0,4.225309281725863,0.5986118874186093,-0.17861210914788783
Other vegetation,36156,9,10.6527815,10.466662,10.41530990600586,10.991310119628906,11.246282577514648,29.119629,28.943333,28.043333,27.94,1.0762962,1.0699997,1.0366655588150024,1.0966663360595703,900.0,2.9542425094393248,0.6424065146287073,0.4275931801955114
Other vegetation,36187,12,14.769867,14.730932,14.692378759384155,14.838839530944824,14.929990291595459,29.623611,29.548334,28.844168,28.74,0.7794443,0.74500024,0.6699999123811722,0.9466667324304581,1200.0,3.0791812460476247,0.6028207986170351,0.1421794445699156
Other vegetation,36199,21,-8.57844,-9.405805,-9.746072769165039,-8.113666534423828,-7.23960542678833,28.680475,28.5,28.41762,28.27,0.26285726,0.24666722,0.1900005340576172,0.3399995267391205,2100.0,3.322219294733919,0.66184276992804,-0.4151755487394948
Other vegetation,36200,18,-0.72186685,-0.14996839,-2.4541390538215637,0.3716096431016922,1.6224050998687751,28.771297,28.771667,28.507223,28.54,0.26407397,0.22333303,0.18999989330768585,0.27833350002765656,1800.0,3.255272505103306,0.646630287549551,-0.4232972566104488
Other vegetation,36209,9,1.5885055,1.5566429,1.493437647819519,1.5992023944854736,1.841361665725708,28.503334,28.69,27.955557,28.11,0.5477779,0.5566667,0.5300000309944153,0.573333740234375,900.0,2.9542425094393248,0.6578925742560445,-0.10122590202627768
Other vegetation,36211,30,-5.594136,-5.4461513,-6.303419589996338,-4.870222687721252,-4.269361257553101,29.020224,29.02,28.539667,28.59,0.4805556,0.44500065,0.36000046133995056,0.5383335649967194,3000.0,3.4771212547196626,0.6268290279888089,-0.18182837949027375
Other vegetation,36223,13,6.478386,6.3683753,6.104753494262695,7.005863189697266,7.27324857711792,28.592308,28.306667,28.314615,28.09,0.27769235,0.2599996,0.176666259765625,0.38666725158691406,1300.0,3.113943352306837,0.6779991875241034,-0.4179995844910376
Other vegetation,36247,11,3.6022437,3.3675296,3.112157702445984,4.133683681488037,4.387890338897705,28.850605,28.696667,28.624544,28.55,0.22606087,0.19666672,0.10666751861572266,0.3566668927669525,1100.0,3.041392685158225,0.6556698589667478,-0.4590031414374509
Other vegetation,36251,9,9.242877,9.679186,8.807953834533691,9.76688003540039,9.985702514648438,29.222591,29.133333,28.614445,28.5,0.6081481,0.6600005,0.6233336329460144,0.6733347773551941,900.0,2.9542425094393248,0.6307918824617945,0.029208620601407387
Other vegetation,36269,9,25.893604,25.987288,24.454225540161133,27.367061614990234,28.380339050292967,28.765926,28.813334,28.33,28.33,0.43592623,0.48333296,0.29666709899902344,0.5166664123535156,900.0,2.9542425094393248,0.6503532945775131,-0.16702033277979889
Other vegetation,36270,15,13.346026,13.444558,13.18557071685791,13.5693998336792,13.59349365234375,28.17,28.066668,27.898,27.85,0.27200022,0.24000041,0.2150004729628563,0.26166725158691406,1500.0,3.1760912590556813,0.6913757935268825,-0.4513753816587871
Other vegetation,36280,29,0.14938201,-0.12909807,-0.9079455733299255,0.9096478819847107,2.1254331111907954,29.123104,29.153334,28.515173,28.51,0.6079311,0.54333305,0.3566671907901764,0.8133328557014465,2900.0,3.462397997898956,0.6189851042432103,-0.0756520506543431
Other vegetation,36288,16,-0.42448783,6.113079,0.6869216412305832,8.17841100692749,8.515820980072021,28.114792,28.080002,27.835,27.89,0.27979195,0.15166695,0.07583427429199219,0.2525002136826515,1600.0,3.2041199826559246,0.6899768776824724,-0.5383099235227358
Other vegetation,36291,44,1.5612565,1.4361147,1.149194359779358,1.7555550634860992,2.3467227220535283,29.077501,29.218334,28.81341,29.060001,0.2640909,0.2766663,0.15583403408527374,0.35916677862405777,4400.0,3.6434526764861874,0.6112405428423424,-0.3345742294325371
Other vegetation,36294,32,3.602607,3.7947948,3.20552796125412,4.023724436759949,4.621816730499268,27.595417,27.58,27.146875,27.04,0.44854146,0.42833358,0.3049990385770798,0.5733339190483093,3200.0,3.505149978319906,0.714271700396107,-0.28593811990218
Other vegetation,36295,14,4.132011,4.0209146,3.833509087562561,4.428362607955933,4.5965485095977785,28.70619,28.515,28.542858,28.355,0.16333356,0.14166641,0.1166671123355627,0.21166690438985825,1400.0,3.146128035678238,0.6645935972843341,-0.5229271849308185
Other vegetation,36299,10,-9.961087,-14.127153,-17.4758563041687,3.216840982437134,8.886907768249511,28.398666,28.34,28.108002,28.075,0.2906667,0.29333305,0.2183338813483715,0.35666656494140625,1000.0,3.0,0.678334848606724,-0.3850017950178568
Other vegetation,36300,16,10.386488,10.37244,10.234415292739868,10.635149955749512,10.726094245910645,28.469584,28.498333,28.10875,28.240002,0.36083305,0.29333276,0.24999983981251717,0.32999929785728455,1600.0,3.2041199826559246,0.6644045159433736,-0.37107176037773026
Other vegetation,36302,170,3.3965971,4.462878,3.859722077846527,4.989747762680054,5.414524412155151,28.649765,28.616667,28.43594,28.46,0.21382357,0.16499996,0.13333336636424065,0.2916666641831398,17000.0,4.230448921378274,0.6357938507044395,-0.47079388885141216
Other vegetation,36313,20,15.5899105,15.967029,15.143073320388794,16.569987773895264,16.84245376586914,29.159332,28.888334,28.3535,28.235,0.80583316,0.7033332,0.6375005841255188,0.9616669267416,2000.0,3.3010299956639813,0.638545444267201,0.0647877547569995
Other vegetation,36315,51,15.316621,15.303514,15.0986008644104,15.597362041473389,15.891256332397461,28.54817,28.236666,27.844902,27.55,0.703268,0.69000053,0.5783341526985168,0.8800004124641418,5100.0,3.7075701760979363,0.6699139404867643,0.02008659357085285
Other vegetation,36334,9,14.325675,13.771045,13.69547176361084,14.92542552947998,15.502732849121093,28.819632,28.873333,28.602224,28.73,0.21740715,0.21666591,0.14333343505859375,0.29666709899902344,900.0,2.9542425094393248,0.6466855589546191,-0.4300196502603518
Other vegetation,36348,11,7.377197,7.7573647,6.86783242225647,8.095029830932617,8.137598991394043,28.565153,28.413334,28.147272,28.04,0.41787872,0.38666725,0.3516661375761032,0.4549995958805084,1100.0,3.041392685158225,0.6729898447031386,-0.28632259311622454
Other vegetation,36353,12,5.286259,4.9135723,4.864147782325745,5.115982413291931,6.682038497924806,28.32,28.346668,27.8175,27.720001,0.5024999,0.4900004,0.32166609168052673,0.7158336788415909,1200.0,3.0791812460476247,0.6762779982673515,-0.18627760130041726
Other vegetation,36354,12,7.214848,7.4530926,7.1279343366622925,7.562159419059753,7.624756956100464,28.237778,28.351665,27.783333,27.654999,0.4544445,0.5116669,0.30750083178281784,0.6391660273075104,1200.0,3.0791812460476247,0.6759725188086623,-0.16430562484961686
Other vegetation,36356,406,3.5709405,3.9275746,3.2218002676963806,4.210854649543762,4.434537410736084,29.506216,29.326666,29.378695,29.25,0.1275205,0.09999943,0.033334254287183285,0.17333221435546875,40600.0,4.608526033577194,0.5845171701142866,-0.48451774231887645
Other vegetation,36357,10,3.8027973,3.8853722,3.600446581840515,3.996496558189392,4.063495016098022,29.271332,29.406666,28.998001,29.095001,0.27333343,0.22333336,0.1983332671225071,0.4075004309415817,1000.0,3.0,0.6131301415543289,-0.38979678278968044
Other vegetation,36364,14,13.808245,13.390975,12.578240871429443,14.803846836090088,16.85639753341675,28.870478,28.851667,28.432858,28.465,0.4376192,0.42833263,0.3425002172589302,0.5408331453800201,1400.0,3.146128035678238,0.6440132596001101,-0.21568063278049954
Other vegetation,36393,12,8.451839,8.780539,8.373588562011719,9.00191879272461,9.016960048675537,27.96861,27.821667,27.470001,27.470001,0.4986111,0.5149991,0.3825003281235695,0.6575004309415817,1200.0,3.0791812460476247,0.7083710639021163,-0.19337197227690273
Other vegetation,36413,12,0.52474123,1.0937665,0.1410277858376503,1.4032358229160309,1.5165075659751892,28.754723,28.783333,28.554167,28.545,0.20055558,0.21166642,0.19166691601276398,0.23916753008961678,1200.0,3.0791812460476247,0.6495849233385889,-0.4379185032364694
Other vegetation,36423,11,15.834975,15.553709,14.59938669204712,16.46744728088379,18.22120475769043,29.712727,29.656666,29.457273,29.42,0.25545466,0.27666727,0.18666648864746094,0.34166717529296875,1100.0,3.041392685158225,0.5969856226195922,-0.3203183555354705
Other vegetation,36432,10,10.610791,10.451275,10.129075288772583,11.23022723197937,11.356586074829101,28.296667,28.095,27.625,27.575,0.6716665,0.6549994,0.5925003737211227,0.7349993586540222,1000.0,3.0,0.6933116203426284,-0.038312244999305634
Other vegetation,36438,23,5.188474,5.2751665,5.074037313461304,5.383579969406128,5.411710262298584,29.335943,29.426666,28.830002,29.01,0.50594217,0.42666563,0.3483339995145798,0.5983327329158783,2300.0,3.361727836017593,0.6043732444371933,-0.17770761052033845
Other vegetation,36445,18,4.0479183,3.7687645,2.920967698097229,4.307414174079895,5.9079473495483406,27.569815,27.438334,26.722221,26.43,0.84759253,0.9416666,0.7066671252250671,1.0283325761556625,1800.0,3.255272505103306,0.7281362879602581,0.21353031512812082
Other vegetation,36452,11,3.3496444,3.5945034,3.189287304878235,3.774818778038025,3.9077680110931396,28.08303,27.87,27.727272,27.72,0.35575768,0.17333286,0.11999956890940666,0.6516669690608978,1100.0,3.041392685158225,0.706203506932354,-0.5328706518269539
Other vegetation,36462,24,5.8113236,5.9093046,5.005096077919006,6.992543339729309,7.502190208435058,28.36,28.268333,27.935,27.95,0.42499998,0.33333364,0.2691658288240433,0.5508338660001755,2400.0,3.380211241711606,0.6747965342139304,-0.3414628929232657
Other vegetation,36513,15,6.8920717,7.0911593,6.512931823730469,7.2674782276153564,7.55501880645752,27.358446,27.256666,26.764,26.56,0.59444445,0.7000001,0.40666739642620087,0.7849995493888855,1500.0,3.1760912590556813,0.7408907491144099,-0.04089064182604929
Other vegetation,36520,36,1.4924064,1.5701854,1.0471104085445404,1.874174416065216,2.252191185951233,28.659075,28.403334,28.31361,28.095,0.34546313,0.33833346,0.2124999351799488,0.440833255648613,3600.0,3.5563025007672873,0.6628763095027949,-0.3245428517944361
Other vegetation,36557,10,14.413037,14.175301,12.614666938781738,16.071200609207153,17.238867950439452,28.017666,28.029999,27.488,27.505,0.52966726,0.5416666,0.45250049978494644,0.6058340072631836,1000.0,3.0,0.6972850686146379,-0.1556184416844011
Other vegetation,36562,13,18.436682,18.591318,18.387094497680664,19.4339656829834,19.71271514892578,28.99359,28.983334,28.518461,28.6,0.4751282,0.4533329,0.3633333742618561,0.573333740234375,1300.0,3.113943352306837,0.6366349369133386,-0.18330203591236205
Other vegetation,36577,15,8.577701,8.947394,8.247401714324951,9.266884803771973,9.700402069091798,28.94289,28.986666,28.734001,28.7,0.20888871,0.1766669,0.08499940112233162,0.2850004881620407,1500.0,3.1760912590556813,0.6351367919917983,-0.45846989147624195
Other vegetation,36598,9,-2.2280762,-2.9509387,-3.0182695388793945,-1.8331433534622192,-0.8661102056503291,28.31815,28.263332,27.914444,27.56,0.40370417,0.4200007,0.16000111401081085,0.7033335566520691,900.0,2.9542425094393248,0.6839745736722159,-0.26397387152950047
Other vegetation,36600,11,3.353116,3.5081239,2.9849082231521606,3.6998409032821655,3.744917154312134,28.460302,28.433334,28.204546,28.21,0.25575778,0.25,0.22166696935892105,0.2733335494995117,1100.0,3.041392685158225,0.6717672272971029,-0.4217672272971029
Other vegetation,36603,11,8.667753,9.143905,7.854876279830933,9.663060665130615,9.891986846923828,28.14788,28.41,27.181818,27.37,0.9660606,0.9433339,0.8249995112419128,1.1216663122177124,1100.0,3.041392685158225,0.6731936531358824,0.2701402706807985
Other vegetation,36605,13,12.770145,11.984756,11.405632972717285,15.031927108764648,15.537380981445313,28.573078,28.246666,27.86923,27.37,0.7038462,0.79000026,0.46333375573158264,0.8766657710075378,1300.0,3.113943352306837,0.6816670397422107,0.10833322013404056
Other vegetation,36619,22,14.752621,14.32094,13.805489301681519,15.011536598205566,17.07260036468506,28.590607,28.628334,28.192272,28.195,0.39833298,0.38833237,0.21166594699025154,0.5625001639127731,2200.0,3.342422680822206,0.6535769696150957,-0.26524460267173633
Other vegetation,36620,13,13.239756,13.199681,13.111739158630371,13.294053077697754,13.507769203186035,28.052822,28.233334,27.43923,27.67,0.6135899,0.7999986,0.26333364844322205,0.9933338165283203,1300.0,3.113943352306837,0.6824820402827589,0.1175165411266954
Other vegetation,36631,28,6.13625,10.025923,-0.1798856556415558,10.33358645439148,10.460360622406006,27.659046,27.711666,27.25,27.36,0.40904763,0.361667,0.1383330039680004,0.6141665875911713,2800.0,3.4471580313422194,0.7074309065451819,-0.34576389933731144
Other vegetation,36658,14,12.578748,12.501284,11.817046642303467,13.236735343933105,13.753517627716064,28.211905,28.113335,27.474287,27.425,0.73761904,0.748333,0.5775008052587509,0.8958336412906647,1400.0,3.146128035678238,0.6891471500501408,0.05918582724478105
Other vegetation,36667,23,21.820917,21.615362,21.031746864318848,22.46812629699707,23.801703262329102,28.802464,28.723333,28.363043,28.32,0.43942037,0.33666673,0.2999998778104782,0.4750000536441803,2300.0,3.361727836017593,0.6473676127242679,-0.3107008796977634
Other vegetation,36687,17,4.1241746,4.597943,4.345911502838135,4.7390289306640625,4.963243865966797,28.169607,28.066668,27.751175,27.76,0.41843137,0.3766664,0.3200003206729889,0.48666635155677795,1700.0,3.230448921378274,0.6902436002268347,-0.31357720337052675
Other vegetation,36704,26,7.290562,7.146326,6.5618356466293335,7.913259983062744,8.282841682434082,28.727692,28.643333,28.08846,28.02,0.63923085,0.60499954,0.4941670075058937,0.7149995118379593,2600.0,3.4149733479708178,0.6511489369739007,-0.046149394737572624
