patch_id,corner,bivariate_id,n_pixels,area_m2,canopy_height_max,elevation,slope,tpi_50m,dist_ocean,dist_inland_water,building_50m,impervious_50m
1176,cool-stable,1,15,1500.0,24.8,14.285,6.4025617,0.14199978,2367.8262,89.44272,0.00061333337,0.096823044
1177,cool-stable,1,10,1000.0,27.3525,13.615999,1.0863643,-0.16626033,944.8543,180.38292,0.01392,0.4778765
1178,cool-stable,1,27,2700.0,22.877,1.174,1.6655616,-0.15420005,319.5309,22.36068,0.022592593,0.04193873
1179,cool-stable,1,136,13600.0,24.379,19.814999,0.5215435,-0.015099868,2150.058,170.29387,0.0009088235,0.09703795
1180,cool-stable,1,12,1200.0,24.835499,11.6905,2.3485403,-0.51777995,1548.6287,165.0802,0.13669999,0.21251029
1181,cool-stable,1,14,1400.0,23.9315,11.7175,6.2341704,-0.4375198,2475.7012,12.071068,0.0,0.0
1182,cool-stable,1,13,1300.0,26.815,26.694,5.6601114,0.37656036,2751.3816,72.8011,0.0,0.17394112
1183,cool-stable,1,14,1400.0,22.9735,10.415,4.642212,-0.12611979,873.1212,112.91048,0.032857142,0.020555556
1184,cool-stable,1,42,4200.0,24.312,1.909,1.0737233,-0.06681996,309.59525,51.925823,0.0,0.0
1185,cool-stable,1,27,2700.0,31.549,23.5,4.310729,-0.6479605,2009.9751,22.36068,0.009259259,0.0044718795
1186,cool-stable,1,24,2400.0,25.051,13.2965,1.3516502,-0.020080127,538.60913,38.027756,0.03245,0.14299382
1187,cool-stable,1,128,12800.0,27.624,24.789001,3.040823,-0.021260224,2890.0422,116.61903,0.0,0.025148533
1188,cool-stable,1,9,900.0,26.151,11.409,3.1034846,-0.73407966,1968.8829,94.33981,0.04888889,0.3431413
1189,cool-stable,1,18,1800.0,23.5545,9.671499,2.169696,-0.10377993,1347.6084,109.75334,0.04348889,0.34045953
1190,cool-stable,1,17,1700.0,25.618,6.0,2.8529377,-0.46143982,1292.8264,20.0,0.0,0.12697895
1191,cool-stable,1,10,1000.0,23.1475,5.1984997,4.8851976,0.4216,1352.4421,183.43689,0.0,0.039333336
1192,cool-stable,1,30,3000.0,24.1145,12.1154995,4.925805,-0.49060017,1978.0925,141.23105,0.0,0.17869547
1193,cool-stable,1,12,1200.0,26.309502,15.253,4.4000454,-0.50560015,708.8688,25.322475,0.0,0.30097738
1194,cool-stable,1,32,3200.0,27.204498,16.7005,13.523702,-0.050340176,568.70996,82.46211,0.0433875,0.30348378
1195,cool-stable,1,70,7000.0,25.4375,10.9435005,3.9413402,-0.20297997,1790.6003,29.953524,0.0009885713,0.03270194
1196,cool-stable,1,11,1100.0,25.634,9.02,6.5093007,-0.29812047,650.0,36.05551,0.0,0.1198541
1197,cool-stable,1,13,1300.0,25.337,14.898,2.820305,0.32804015,1669.7605,89.44272,0.10335385,0.08188984
1198,cool-stable,1,19,1900.0,26.552,14.586,3.0436654,-0.050599862,295.29645,201.24611,0.029263157,0.060103964
1199,cool-stable,1,31,3100.0,25.885,1.347,1.3005884,-0.02976004,266.27054,70.71068,0.024283871,0.08702907
1200,cool-stable,1,17,1700.0,24.165,3.399,1.8180008,-0.55148,1322.3086,259.42242,0.0,0.16762528
1201,cool-stable,1,18,1800.0,26.163,9.8395,1.7821832,-0.51422,1889.7872,43.573883,0.0015777778,0.3239026
1202,cool-stable,1,164,16400.0,24.81,1.176,1.4346018,-0.068239994,142.29979,90.0,0.000497561,0.029282596
1203,cool-stable,1,11,1100.0,27.026,11.038,3.5131168,-0.5829995,1231.6655,210.95023,0.11167273,0.22518517
1204,cool-stable,1,21,2100.0,26.44,17.56,1.8872709,-0.20560013,1195.7006,167.63054,0.024704764,0.32486185
1205,cool-stable,1,13,1300.0,23.456,25.285,4.720372,-0.20711945,2044.8228,290.68884,0.06449231,0.1283096
1206,cool-stable,1,17,1700.0,27.103,14.433,1.6403713,0.11555981,1561.6017,188.67963,0.102635294,0.15249093
1207,cool-stable,1,19,1900.0,25.551,14.704,1.4724698,-0.42607978,639.0618,22.36068,0.0,0.17924626
1208,cool-stable,1,15,1500.0,25.704,9.396,2.3494117,-0.26872003,1274.2449,161.24515,0.12592,0.32139096
1209,cool-stable,1,45,4500.0,23.963,19.487,2.3993864,-0.2576004,2083.3867,158.11388,0.0,0.003190672
1210,cool-stable,1,19,1900.0,28.076,21.795,5.450992,-0.43532073,1948.5891,76.15773,0.059726313,0.055633526
1211,cool-stable,1,16,1600.0,24.259499,11.893499,5.4969397,-0.5731598,678.7108,86.23106,0.037475,0.45190588
1212,cool-stable,1,96,9600.0,24.4775,15.278999,2.6689944,-0.06474012,981.68225,260.09528,0.035158332,0.16750129
1213,cool-stable,1,13,1300.0,22.376,19.713,0.5267958,-0.05239891,2042.9636,295.29645,0.035261538,0.16754986
1214,cool-stable,1,13,1300.0,22.768,13.086,19.316294,-0.2845203,223.6068,162.78821,0.009292308,0.048072174
1215,cool-stable,1,64,6400.0,25.1395,0.76,0.7291126,-0.08518,173.48753,33.83914,0.00709375,0.043939043
1216,cool-stable,1,9,900.0,23.302,23.813,2.7437978,0.03672035,475.39456,147.64822,0.09097777,0.28635117
1217,cool-stable,1,17,1700.0,23.356,20.528,2.7159162,-0.28032,512.64026,136.01471,0.08134118,0.31900507
1218,cool-stable,1,56,5600.0,25.201,1.5715001,0.5340943,-0.097700015,1352.9966,28.284271,0.0,0.13056217
1219,cool-stable,1,18,1800.0,24.588,27.6495,2.6377726,-0.19184032,2463.1787,210.59409,0.0,0.0
1220,cool-stable,1,17,1700.0,23.991,16.37,8.4429865,-0.4875198,237.69728,188.67963,0.008070588,0.087944806
1221,cool-stable,1,14,1400.0,26.484001,6.939,1.9511116,-0.46181995,1314.772,107.93492,0.1138,0.3035185
1222,cool-stable,1,24,2400.0,24.1295,14.117,3.5022383,0.30304033,2310.249,50.4951,0.0,0.043436214
1223,cool-stable,1,31,3100.0,25.272,8.956,9.867908,-0.50155985,612.6989,122.06555,0.039987095,0.26584628
1224,cool-stable,1,19,1900.0,24.905,9.363,4.6544685,-0.19944,382.75317,120.41595,0.038821053,0.21151397
1225,cool-stable,1,11,1100.0,27.655,16.718,7.8384786,0.055720367,771.2976,22.36068,0.047745455,0.21430975
1226,cool-stable,1,14,1400.0,20.3595,6.4115,7.9608426,-0.67325985,783.6123,181.2179,0.0,0.35864195
1227,cool-stable,1,22,2200.0,26.947,20.851501,5.3227024,0.34454,2359.608,62.03659,0.005581818,0.015735129
1228,cool-stable,1,62,6200.0,24.2585,14.504499,7.7363386,0.22209981,533.80664,175.78027,0.0016709678,0.0
1229,cool-stable,1,21,2100.0,24.096,7.113,1.907271,0.15672016,706.82385,254.95099,0.021714285,0.02685479
1230,cool-stable,1,9,900.0,23.851,20.659,7.440961,0.2300798,977.548,242.07437,0.10306667,0.26182443
1231,cool-stable,1,22,2200.0,24.471,17.5525,5.0581837,0.26055992,707.212,36.05551,0.006509091,0.20794612
1232,cool-stable,1,12,1200.0,23.3795,6.8715,2.2144842,-0.18819995,661.4374,278.02878,0.0,0.038981482
1233,cool-stable,1,19,1900.0,27.327,22.201,15.561195,0.0036795426,1659.1865,170.0,0.0019578948,0.098336585
1234,cool-stable,1,14,1400.0,23.39,12.4865,2.3800452,-0.34114027,2316.1711,25.322475,0.0,0.0
1235,cool-stable,1,20,2000.0,25.186,4.264,2.0584745,-0.39265987,1449.6545,376.07654,0.0,0.2542531
1236,cool-stable,1,29,2900.0,26.024,7.515,8.05375,-0.5731199,718.6793,72.11102,0.04274483,0.34358877
1237,cool-stable,1,11,1100.0,22.314,8.262,7.112574,-0.120279886,549.1812,171.17242,0.11596363,0.32315376
1238,cool-stable,1,12,1200.0,27.575,13.5655,2.131301,-0.22574005,1106.0062,300.0,0.14866666,0.30229422
1239,cool-stable,1,166,16600.0,26.3645,20.0615,3.6884758,-0.18463984,964.4685,228.0351,0.010325301,0.079212405
1240,cool-stable,1,29,2900.0,24.105,0.649,1.0658836,-0.20228003,86.023254,30.0,0.0,0.0020945084
1241,cool-stable,1,15,1500.0,24.451,22.219,2.1283762,-0.21804024,417.61227,203.96078,0.098000005,0.3281646
1242,cool-stable,1,39,3900.0,23.752,4.758,2.3313723,-0.081439875,451.7743,92.19544,0.0,0.0
1243,cool-stable,1,47,4700.0,22.35,1.185,2.2879808,-0.09203997,447.77225,30.0,0.0,0.0
1244,cool-stable,1,13,1300.0,25.306,19.559,1.5718346,-0.0073200227,496.48767,178.04492,0.12719999,0.39113963
1245,cool-stable,1,45,4500.0,27.109,11.922,6.517205,0.07487957,911.3726,120.41595,0.0020533332,0.15680109
1246,cool-stable,1,17,1700.0,25.763,22.313,3.304519,-0.56436056,2024.8457,237.69728,0.05901177,0.21151054
1247,cool-stable,1,14,1400.0,26.943,9.5425,1.6907778,-0.44176,1739.093,47.36068,0.0,0.20708995
1248,cool-stable,1,66,6600.0,23.321499,17.3555,1.4759929,-0.19437927,529.8112,212.47978,0.05117576,0.31374672
1249,cool-stable,1,30,3000.0,25.874,4.359,0.7705487,-0.08877996,1433.2131,21.18034,0.01408,0.08671193
1250,cool-stable,1,11,1100.0,24.322,27.18,7.2925434,0.42259988,1675.7386,151.32745,0.0,0.02274972
1251,cool-stable,1,82,8200.0,27.2525,21.202,5.504819,0.049579773,1197.6226,407.00018,0.02667805,0.061591387
1252,cool-stable,1,14,1400.0,21.407501,16.513,13.618429,0.4091004,132.47305,93.267624,0.041314285,0.106102295
1253,cool-stable,1,16,1600.0,24.3695,4.4215,0.8432456,-0.124480024,1387.5869,15.0,0.018725,0.09164352
1254,cool-stable,1,17,1700.0,24.524,17.501,4.930965,-0.09540092,1061.7439,126.491104,0.0,0.09496732
1255,cool-stable,1,16,1600.0,27.210999,8.7994995,3.92888,-0.23324001,476.75323,246.03383,0.0,0.0
1256,cool-stable,1,19,1900.0,24.541,25.674,8.359249,0.19091927,1741.5223,165.52946,0.0412,0.12986355
1257,cool-stable,1,66,6600.0,27.501999,17.7285,11.270937,-0.3001203,1632.4062,144.39021,0.010521213,0.06733446
1258,cool-stable,1,9,900.0,25.599,7.068,3.2500527,0.26147977,360.6938,182.48288,0.04008889,0.31694102
1259,cool-stable,1,10,1000.0,21.821,22.741,1.4164668,0.067680016,356.0185,250.09996,0.054720003,0.373
1260,cool-stable,1,135,13500.0,23.907,16.725,0.9428288,-0.13048054,590.7622,250.0,0.04864593,0.2764618
1261,cool-stable,1,15,1500.0,18.916,16.841,16.99565,0.01780079,450.4442,58.309517,0.0,0.07633745
1262,cool-stable,1,19,1900.0,26.497,27.074,5.4751835,0.32019937,1829.8088,228.25424,0.015978947,0.054990254
1263,cool-stable,1,33,3300.0,28.239,20.767,1.6149335,-0.16864014,1998.0491,270.18512,0.022557577,0.073441826
1264,cool-stable,1,41,4100.0,24.085,5.931,3.1176543,-0.2629202,640.0781,100.0,0.060146343,0.35244808
1265,cool-stable,1,10,1000.0,26.630001,23.4845,1.7451091,-0.7164602,2174.704,394.71216,0.0,0.07559259
1266,cool-stable,1,11,1100.0,24.397,1.123,2.8346958,-0.15436,116.61903,20.0,0.05290909,0.08157127
1267,cool-stable,1,14,1400.0,24.309,18.484001,4.7922335,0.5581395,420.8904,233.45236,0.0,0.0
1268,cool-stable,1,30,3000.0,26.288502,21.5755,7.756316,0.12942074,1466.9185,348.27792,0.005466667,0.036378603
1269,cool-stable,1,16,1600.0,25.373001,7.75,4.8995657,0.04395996,390.0641,180.38292,0.0,0.0
1270,cool-stable,1,21,2100.0,29.659,28.449,1.4598477,-0.28988084,2160.6711,457.9301,0.017104762,0.10967666
1271,cool-stable,1,48,4800.0,24.249,23.0865,1.7664272,-0.21296027,1905.2292,364.0055,0.0,0.003593107
1272,cool-stable,1,9,900.0,26.615,26.531,4.343476,-0.070320666,1956.0164,291.5476,0.06537778,0.20124829
1273,cool-stable,1,93,9300.0,24.59,7.952,2.7060034,-0.25580007,323.88272,41.231056,0.00707957,0.03494358
1274,cool-stable,1,9,900.0,21.658,4.924,2.490084,0.001520195,403.11285,120.41595,0.0,0.0
1275,cool-stable,1,37,3700.0,26.721,15.134,1.4876009,-0.14811988,1065.3169,323.88272,0.1404973,0.23857191
1276,cool-stable,1,121,12100.0,27.56,17.191,3.2083511,-0.1697604,2182.1318,76.15773,0.0,0.0057963473
1277,cool-stable,1,91,9100.0,24.806,9.385,2.6090665,-0.21764058,476.3402,210.0,0.0009802198,0.11347714
1278,cool-stable,1,13,1300.0,22.793,10.104,3.8881333,-0.25899956,1653.4207,40.0,0.0,0.23891738
1279,cool-stable,1,10,1000.0,24.02,1.0335,2.6752458,-0.2877,45.61553,22.36068,0.01252,0.1402716
1280,cool-stable,1,21,2100.0,22.869,16.797,1.3285457,-0.08848084,653.0697,200.24985,0.08158095,0.36390948
1281,cool-stable,1,18,1800.0,25.2635,2.5465,3.1800277,-0.30621994,1375.4816,63.245552,0.0,0.0
1282,cool-stable,1,25,2500.0,28.348,8.081,5.6562505,-0.031279925,802.2468,110.453606,0.0,0.037437037
1283,cool-stable,1,47,4700.0,26.012,16.847,3.4965546,-0.013120346,2109.5022,110.0,0.0,0.07552404
1284,cool-stable,1,840,84000.0,28.238998,8.5605,2.7564893,-0.11802009,961.76917,383.0796,0.0,7.9952966e-05
1285,cool-stable,1,9,900.0,24.347,12.433,5.285224,0.27571952,373.36307,292.06165,0.0,0.0
1286,cool-stable,1,17,1700.0,26.013,23.649,5.4783187,-0.043360595,1708.3618,114.01755,0.0348,0.17336237
1287,cool-stable,1,29,2900.0,26.939,19.859,7.6735826,-0.08175976,1490.5369,319.5309,0.0007034483,0.1050447
1288,cool-stable,1,63,6300.0,22.739,19.966,1.4470335,-0.012959213,920.0543,360.5551,0.026698414,0.15193808
1289,cool-stable,1,11,1100.0,25.787,14.63,1.9377191,-0.3122399,1156.2439,231.94826,0.11614546,0.22122335
1290,cool-stable,1,579,57900.0,27.843,14.861,2.6470869,-0.1357603,1806.0178,85.44003,0.0,0.006747692
1291,cool-stable,1,99,9900.0,27.644,22.76,5.5756817,0.26008043,1440.5902,180.0,0.0069131316,0.016987154
1292,cool-stable,1,11,1100.0,11.536,10.044,8.854101,0.15311985,418.68842,320.15622,0.1561091,0.2405724
1293,cool-stable,1,12,1200.0,19.305,20.1645,5.83667,-0.98751974,434.91315,308.6025,0.11886666,0.24817902
1294,cool-stable,1,30,3000.0,25.355,19.230999,1.9420195,0.24998032,1851.6882,295.12534,0.01568,0.22240329
1295,cool-stable,1,28,2800.0,26.2,9.002501,1.2870755,-0.118360385,1663.52,50.0,0.0,0.0152248675
1296,cool-stable,1,9,900.0,25.731,11.684,1.7295038,-0.092599675,1001.24927,300.66592,0.023377778,0.48618656
1297,cool-stable,1,13,1300.0,23.636,16.243,1.5357258,-0.38600072,744.31177,253.17978,0.12452308,0.37910733
1298,cool-stable,1,131,13100.0,28.669,8.855,3.0971096,-0.07907982,687.3136,152.64337,0.002570992,0.023130713
1299,cool-stable,1,90,9000.0,24.3995,1.0935,2.709898,-0.19972,240.62408,251.89047,0.0,0.0
1300,cool-stable,1,54,5400.0,26.9275,1.948,1.064678,-0.07850003,1399.7677,87.147766,0.0,0.042542294
1301,cool-stable,1,25,2500.0,20.578,25.34,0.87358725,-0.050960083,758.9466,470.10635,0.128416,0.482079
1302,cool-stable,1,10,1000.0,28.064,2.6705,3.8551507,-0.30249998,950.7363,212.82967,0.0,0.0
1303,cool-stable,1,13,1300.0,22.571,26.383,11.645144,0.7929202,1528.9867,63.245552,0.030246155,0.13573599
1304,cool-stable,1,12,1200.0,25.002499,11.357,2.937274,0.12142021,1637.8485,50.4951,0.0,0.057901233
1305,cool-stable,1,14,1400.0,26.5345,9.717,1.965082,-0.72680014,1334.7844,333.23456,0.06594286,0.18231042
1306,cool-stable,1,16,1600.0,25.682999,16.818,3.3660088,-0.015160408,812.0935,123.6826,0.1147,0.34214506
1307,cool-stable,1,10,1000.0,21.924,0.9785,4.6274576,-0.4967,271.20062,154.4201,0.0,0.0
1308,cool-stable,1,18,1800.0,30.3635,18.1495,4.2384,0.11666,1635.94,56.08058,0.0,0.12538409
1309,cool-stable,1,14,1400.0,23.803501,16.18,1.6377988,-0.16222012,1120.29,287.14,0.068571426,0.34844798
1310,cool-stable,1,21,2100.0,25.441,28.042,1.8594075,-0.2928003,2275.6318,295.29645,0.0,0.0
1311,cool-stable,1,16,1600.0,24.1935,8.5265,4.0804257,0.16808006,306.5035,376.14374,0.0,0.0
1312,cool-stable,1,33,3300.0,8.967125,8.008,9.635532,-0.06539974,200.0,345.39832,0.17286061,0.3265395
1313,cool-stable,1,12,1200.0,22.413,2.3925,5.9985085,-0.52250004,1284.5353,31.622776,0.0,0.21368313
1314,cool-stable,1,21,2100.0,27.893,5.242,3.4380853,-0.31656018,1034.7947,10.0,0.014133332,0.026360963
1315,cool-stable,1,35,3500.0,25.453,6.094,12.391508,-0.46320006,80.0,58.309517,0.04006857,0.0771217
1316,cool-stable,1,11,1100.0,24.333,25.793,1.0305388,-0.13523948,260.19223,223.6068,0.13036364,0.28454545
1317,cool-stable,1,71,7100.0,25.137,1.291,0.7134178,-0.07747999,652.76337,14.142136,0.0,0.039784383
1318,cool-stable,1,10,1000.0,30.982,16.074501,2.116588,-0.46965992,1435.6008,251.29614,0.03368,0.20424692
1319,cool-stable,1,10,1000.0,23.719501,21.918,1.7704525,-0.24338031,360.347,321.32324,0.110520005,0.3819259
1320,cool-stable,1,22,2200.0,20.157001,15.5215,0.87203455,0.0,720.0347,337.48438,0.05907273,0.41217172
1321,cool-stable,1,32,3200.0,21.758,18.258999,2.8933928,0.14880009,850.1471,361.45425,0.0051375,0.09883873
1322,cool-stable,1,11,1100.0,25.223,5.663,6.4292507,0.027839985,1424.1489,106.30146,0.0,0.0
1323,cool-stable,1,15,1500.0,31.443,10.532,4.914012,-0.49047992,1789.106,128.06248,0.0,0.035942387
1324,cool-stable,1,30,3000.0,29.4245,9.6705,1.5473962,-0.19634005,1347.3118,303.23123,0.026253333,0.08429218
1325,cool-stable,1,11,1100.0,10.373,4.238,2.5826452,-0.24828003,283.19604,400.4997,0.09923636,0.36319864
1326,cool-stable,1,14,1400.0,20.414501,0.723,0.9500674,-0.054819997,17.071068,186.94684,0.0128,0.119479716
1327,cool-stable,1,14,1400.0,26.496,8.528,1.8509928,-0.44015962,411.39905,220.21967,0.0,0.2984127
1328,cool-stable,1,27,2700.0,27.001,8.515,2.82976,-0.30788,1134.6365,202.23749,0.08173333,0.31426615
1329,cool-stable,1,26,2600.0,31.445,23.5765,3.1204553,0.018260079,2048.4502,188.80978,0.0,0.0
1330,cool-stable,1,15,1500.0,28.17,8.484,1.7385975,-0.4361598,1246.154,253.17978,0.17981334,0.23755555
1331,cool-stable,1,38,3800.0,27.7455,10.6735,1.8767164,-0.18485983,736.57825,22.36068,0.024768421,0.15170565
1332,cool-stable,1,11,1100.0,24.296,21.208,4.027319,0.25592065,1690.7098,500.0,0.005127273,0.33368126
1333,cool-stable,1,125,12500.0,27.917,25.891,3.0250525,-0.14819977,2200.9543,330.1515,0.0,0.050571855
1334,cool-stable,1,231,23100.0,25.73,11.975,3.4856417,0.113519914,222.03604,386.0052,0.0,6.4667845e-05
1335,cool-stable,1,18,1800.0,24.158,10.562,3.3612447,-0.41999996,803.3048,154.58408,0.007133333,0.44776407
1336,cool-stable,1,18,1800.0,25.083,4.783,3.4436245,-0.47931984,981.04065,10.0,0.064288884,0.10741427
1337,cool-stable,1,11,1100.0,9.62,4.599,0.94146055,-0.19291994,295.46573,429.4182,0.091563635,0.34255892
1338,cool-stable,1,107,10700.0,24.916,13.738,2.3242993,-0.002799759,932.1481,304.795,0.030291589,0.13514595
1339,cool-stable,1,43,4300.0,28.131,12.967,4.17842,0.15619965,447.2136,261.72504,0.0,0.25976455
1340,cool-stable,1,10,1000.0,25.599499,20.677502,7.2654185,-0.34511986,2068.8032,166.27737,0.0316,0.19948147
1341,cool-stable,1,160,16000.0,26.8185,18.6535,5.473574,0.063080005,1332.704,254.55844,0.0281125,0.09610957
1342,cool-stable,1,11,1100.0,26.718,16.472,2.9260252,-0.15283978,520.0,388.97302,0.14192727,0.43907967
1343,cool-stable,1,17,1700.0,2.751,23.388,8.598872,-1.7330797,2527.9438,478.53943,0.0,0.5684532
1344,cool-stable,1,12,1200.0,25.633,8.3325,5.2991753,-0.017259846,794.5437,168.21658,0.0,0.0
1345,cool-stable,1,20,2000.0,1.539,18.3715,14.62241,-2.39322,1934.5526,445.72656,0.00064,0.31827778
1346,cool-stable,1,18,1800.0,25.36,1.3725,2.9053113,-0.45044,20.0,65.41382,0.0017555555,0.0058367625
1347,cool-stable,1,313,31300.0,17.991,16.147,1.1199019,-0.03332012,590.33887,460.10867,0.12753099,0.3732777
1348,cool-stable,1,12,1200.0,25.973999,16.370499,4.5795693,-0.19597992,510.1957,262.18958,0.0,0.30461934
1349,cool-stable,1,61,6100.0,24.005,0.8,1.3623927,0.049000014,328.0244,14.142136,0.0,0.0009856304
1350,cool-stable,1,18,1800.0,27.617,25.948502,5.458324,-0.22642025,1308.4724,247.5765,0.025622223,0.056090534
1351,cool-stable,1,210,21000.0,26.6565,18.146,2.1974478,-0.13072048,1585.5912,150.8302,0.0020114286,0.0220923
1352,cool-stable,1,11,1100.0,9.867496,14.053,11.4209585,0.239399,102.95631,350.0,0.16989091,0.32122335
1353,cool-stable,1,42,4200.0,23.992,6.6625004,4.5985146,-0.18532005,1267.241,120.20798,0.00054285716,0.04123163
1354,cool-stable,1,16,1600.0,26.2555,1.0964999,0.56568813,-0.15695998,601.12317,10.0,0.0,0.05334105
1355,cool-stable,1,185,18500.0,25.499,11.912,3.7765346,0.062199973,770.2597,241.66092,0.0,0.0
1356,cool-stable,1,60,6000.0,8.955,5.4365,0.91828215,-0.015140095,299.16434,446.26218,0.15721335,0.327179
1357,cool-stable,1,78,7800.0,24.238,7.4965,3.291875,-0.12336001,538.5165,171.8996,0.024651282,0.04042577
1358,cool-stable,1,33,3300.0,26.979,18.267,1.2160548,-0.2432808,1360.2941,152.97058,0.010363637,0.24787503
1359,cool-stable,1,49,4900.0,30.082,9.676,1.4156047,-0.08632042,1932.175,100.0,0.0,0.05708239
1360,cool-stable,1,13,1300.0,23.372,9.672,3.075343,-0.99571985,867.6981,291.5476,0.007907692,0.437208
1361,cool-stable,1,14,1400.0,12.173,14.366501,7.1459866,0.19653946,159.83441,423.20044,0.15957142,0.28662255
1362,cool-stable,1,38,3800.0,26.171,15.171499,1.2201474,-0.08890015,719.27,434.1659,0.011231579,0.21409683
1363,cool-stable,1,153,15300.0,28.585,25.031,1.8163779,-0.13232002,2182.7734,64.03124,0.0,0.07074639
1364,cool-stable,1,10,1000.0,30.709,11.8995,7.234312,-0.30654046,1969.3011,81.54234,0.028479999,0.15962963
1365,cool-stable,1,11,1100.0,26.522,12.534,3.1566043,-0.14091949,1022.3992,264.1969,0.08887272,0.23795734
1366,cool-stable,1,22,2200.0,25.4085,26.689999,4.5244017,-0.005980186,1209.256,341.8329,0.0,3.9281706e-05
1367,cool-stable,1,63,6300.0,26.179,1.306,3.597903,-0.43456003,30.0,191.04973,0.004488889,0.017332941
1368,cool-stable,1,33,3300.0,11.162,2.299,1.6608545,-0.09552017,101.98039,459.6738,0.1322303,0.30892256
1369,cool-stable,1,122,12200.0,24.386501,16.4525,3.2234068,-0.3772001,1515.9651,170.44003,0.0041213115,0.15644303
1370,cool-stable,1,10,1000.0,26.321,10.3905,3.7636971,-0.14085993,1061.3618,206.15527,0.08632,0.20808642
1371,cool-stable,1,11,1100.0,24.765,4.99,3.3315341,-0.15719995,873.6704,10.0,0.049927272,0.091795735
1372,cool-stable,1,44,4400.0,28.799,4.7155,2.9769552,-0.41557986,808.7843,335.4102,0.0,0.0
1373,cool-stable,1,11,1100.0,24.232,26.346,5.909389,0.2415596,1262.5371,245.15302,0.02450909,0.05544332
1374,cool-stable,1,239,23900.0,29.398,9.397,1.2898662,-0.14427978,1866.2529,28.284271,0.0033790795,0.04296968
1375,cool-stable,1,33,3300.0,9.913,8.438,6.5943227,-0.009439869,202.23749,500.0,0.121660605,0.30694723
1376,cool-stable,1,44,4400.0,9.002,10.407,6.950111,0.014300184,318.01562,426.06763,0.12614547,0.2644304
1377,cool-stable,1,14,1400.0,24.925499,15.4325,2.581985,-0.31533965,672.04395,457.3207,0.0506,0.116525576
1378,cool-stable,1,71,7100.0,23.465,10.266,2.357865,0.06439995,590.33887,89.44272,0.0104,0.038864546
1379,cool-stable,1,13,1300.0,26.352,7.61,3.3298,-0.19619998,1709.5029,10.0,0.0,0.23922127
1380,cool-stable,1,10,1000.0,25.1655,20.66,3.4609864,-0.22668022,916.9994,500.0,0.11483999,0.40148148
1381,cool-stable,1,11,1100.0,22.772,22.177,4.626111,-0.6685992,1145.6003,386.3936,0.0022181817,0.009371493
1382,cool-stable,1,110,11000.0,25.9515,26.842,3.6060295,-0.0013195801,1819.9724,158.10251,0.0,0.0
1383,cool-stable,1,63,6300.0,24.071,2.684,1.8816291,-0.08716004,1240.645,134.16408,0.019339683,0.05961787
1384,cool-stable,1,17,1700.0,24.97,5.244,3.3057337,0.088840045,790.75916,10.0,0.011176471,0.0035657226
1385,cool-stable,1,87,8700.0,27.957,7.564,3.6274006,-0.15935968,516.1395,125.299644,0.0,0.0
